entry_id,fecha,account_code,account_name,debit,credit,descripcion,invoice_uuid,txn_id
GL00446,2025-03-14,1180,IVA acreditable,2682.85,0,IVA factura 63888,2F8D8DED-6C4C-450B-623A-D0FC93267D25,
GL00447,2025-03-14,2100,Proveedores,0,19450.65,Factura 63888 Electrónica Regiomontana SAPI de CV,2F8D8DED-6C4C-450B-623A-D0FC93267D25,
GL00448,2025-03-14,2100,Proveedores,10344.65,0,Pago Soldadura de México SAPI de CV,9ABBE46B-B205-1CEC-C9F7-369FE4C1D210,TX00055
GL00449,2025-03-14,1020,Bancos,0,10344.65,Pago Soldadura de México SAPI de CV,9ABBE46B-B205-1CEC-C9F7-369FE4C1D210,TX00055
GL00450,2025-03-14,6000,Gastos consumibles,8680,0,Factura 17209 Aceros de México S de RL de CV,A616DDE4-B388-300A-3E20-718A0BB9A8F6,
GL00451,2025-03-14,1180,IVA acreditable,1388.8,0,IVA factura 17209,A616DDE4-B388-300A-3E20-718A0BB9A8F6,
GL00452,2025-03-14,2100,Proveedores,0,10068.8,Factura 17209 Aceros de México S de RL de CV,A616DDE4-B388-300A-3E20-718A0BB9A8F6,
GL00453,2025-03-17,6000,Gastos consumibles,45840,0,Factura 17675 Industrias Apodaca SA de CV,87AD8B26-8EAA-5841-6AA0-426DF7C0D5F7,
GL00454,2025-03-17,1180,IVA acreditable,7334.4,0,IVA factura 17675,87AD8B26-8EAA-5841-6AA0-426DF7C0D5F7,
GL00455,2025-03-17,2100,Proveedores,0,53174.4,Factura 17675 Industrias Apodaca SA de CV,87AD8B26-8EAA-5841-6AA0-426DF7C0D5F7,
GL00456,2025-03-17,2100,Proveedores,20740.8,0,Pago Distribuidora Industrial S de RL de CV,6DEC6BBD-F697-77A1-59FE-3D53624FEA4B,TX00056
GL00457,2025-03-17,1020,Bancos,0,20740.8,Pago Distribuidora Industrial S de RL de CV,6DEC6BBD-F697-77A1-59FE-3D53624FEA4B,TX00056
GL00458,2025-03-17,2100,Proveedores,220657.98,0,Pago Aceros Santa Catarina SA de CV,6545C030-A981-FA54-F121-E129B45C9A54,TX00057
GL00459,2025-03-17,1020,Bancos,0,220657.98,Pago Aceros Santa Catarina SA de CV,6545C030-A981-FA54-F121-E129B45C9A54,TX00057
GL00460,2025-03-17,2100,Proveedores,162284.0,0,Pago Aceros Santa Catarina SA de CV,7B94A34D-E4AA-786D-9D17-D218FC3B0DE5,TX00058
GL00461,2025-03-17,1020,Bancos,0,162284.0,Pago Aceros Santa Catarina SA de CV,7B94A34D-E4AA-786D-9D17-D218FC3B0DE5,TX00058
GL00462,2025-03-17,2100,Proveedores,71110.78,0,Pago Aceros Apodaca S de RL de CV,B5DEF807-4A96-5478-A72B-DDDD511EEEB8,TX00059
GL00463,2025-03-17,1020,Bancos,0,71110.78,Pago Aceros Apodaca S de RL de CV,B5DEF807-4A96-5478-A72B-DDDD511EEEB8,TX00059
GL00464,2025-03-17,2100,Proveedores,27666.58,0,Pago Refacciones Regiomontana S de RL de CV,17172654-3B99-7815-0219-A9C7BA23B07A,TX00060
GL00465,2025-03-17,1020,Bancos,0,27666.58,Pago Refacciones Regiomontana S de RL de CV,17172654-3B99-7815-0219-A9C7BA23B07A,TX00060
GL00466,2025-03-17,6000,Gastos consumibles,85082.4,0,Factura 83572 Suministros Monterrey S de RL de CV,EF0B743E-BEE0-4762-7168-BDEC4DA838B7,
GL00467,2025-03-17,1180,IVA acreditable,13613.18,0,IVA factura 83572,EF0B743E-BEE0-4762-7168-BDEC4DA838B7,
GL00468,2025-03-17,2100,Proveedores,0,98695.58,Factura 83572 Suministros Monterrey S de RL de CV,EF0B743E-BEE0-4762-7168-BDEC4DA838B7,
GL00469,2025-03-17,2100,Proveedores,5278.58,0,Pago Aceros de México S de RL de CV,2A3DD769-8DAC-210D-5EB3-8EF5B24070CA,TX00061
GL00470,2025-03-17,1020,Bancos,0,5278.58,Pago Aceros de México S de RL de CV,2A3DD769-8DAC-210D-5EB3-8EF5B24070CA,TX00061
GL00471,2025-03-17,6000,Gastos consumibles,21077.8,0,Factura 46152 Ferretera San Nicolás SA de CV,584CB0F7-48DE-D8BE-031E-EF965F71DCC4,
GL00472,2025-03-17,1180,IVA acreditable,3372.45,0,IVA factura 46152,584CB0F7-48DE-D8BE-031E-EF965F71DCC4,
GL00473,2025-03-17,2100,Proveedores,0,24450.25,Factura 46152 Ferretera San Nicolás SA de CV,584CB0F7-48DE-D8BE-031E-EF965F71DCC4,
GL00474,2025-03-17,1200,Clientes,399631.77,0,Venta 1416 Envases Rodríguez SAPI de CV,946A95A6-F2E4-01AF-4702-1755F11CC0A4,
GL00475,2025-03-17,4000,Ventas,0,344510.15,Venta 1416 Envases Rodríguez SAPI de CV,946A95A6-F2E4-01AF-4702-1755F11CC0A4,
GL00476,2025-03-17,2180,IVA trasladado,0,55121.62,IVA venta 1416,946A95A6-F2E4-01AF-4702-1755F11CC0A4,
GL00477,2025-03-17,1020,Bancos,133774.23,0,Cobro Envases García S de RL de CV,3DE54EE2-A655-596C-2528-D32DA60C2BED,TX00062
GL00478,2025-03-17,1200,Clientes,0,133774.23,Cobro Envases García S de RL de CV,3DE54EE2-A655-596C-2528-D32DA60C2BED,TX00062
GL00479,2025-03-17,6000,Gastos servicios,150000,0,Factura 54847 Metálica Santa Catarina SA de CV,B2AC4768-F122-4F43-C527-4F356DC56044,
GL00480,2025-03-17,1180,IVA acreditable,24000.0,0,IVA factura 54847,B2AC4768-F122-4F43-C527-4F356DC56044,
GL00481,2025-03-17,2100,Proveedores,0,174000.0,Factura 54847 Metálica Santa Catarina SA de CV,B2AC4768-F122-4F43-C527-4F356DC56044,
GL00482,2025-03-18,6000,Gastos consumibles,134910.5,0,Factura 18440 Transportes Apodaca SAPI de CV,AE46024D-51D0-5EF3-A918-83FC6772FE9F,
GL00483,2025-03-18,1180,IVA acreditable,21585.68,0,IVA factura 18440,AE46024D-51D0-5EF3-A918-83FC6772FE9F,
GL00484,2025-03-18,2100,Proveedores,0,156496.18,Factura 18440 Transportes Apodaca SAPI de CV,AE46024D-51D0-5EF3-A918-83FC6772FE9F,
GL00485,2025-03-18,2100,Proveedores,19824.28,0,Pago Soldadura de México SAPI de CV,BDDF2416-A173-1ED8-78F2-961C3EC77A8F,TX00063
GL00486,2025-03-18,1020,Bancos,0,19824.28,Pago Soldadura de México SAPI de CV,BDDF2416-A173-1ED8-78F2-961C3EC77A8F,TX00063
GL00487,2025-03-18,1020,Bancos,98637.38,0,Cobro Envases García S de RL de CV,D0E34B2B-1CA6-4C33-30D8-67CD038D5F5A,TX00064
GL00488,2025-03-18,1200,Clientes,0,98637.38,Cobro Envases García S de RL de CV,D0E34B2B-1CA6-4C33-30D8-67CD038D5F5A,TX00064
GL00489,2025-03-19,6000,Gastos refacciones,105457.8,0,Factura 88966 Servicios Guadalupe S de RL de CV,F5EA4128-854D-C3BF-61D8-5365BADA0C94,
GL00490,2025-03-19,1180,IVA acreditable,16873.25,0,IVA factura 88966,F5EA4128-854D-C3BF-61D8-5365BADA0C94,
GL00491,2025-03-19,2100,Proveedores,0,122331.05,Factura 88966 Servicios Guadalupe S de RL de CV,F5EA4128-854D-C3BF-61D8-5365BADA0C94,
GL00492,2025-03-19,6000,Gastos servicios,165647.8,0,Factura 64414 Metálica Escobedo SAPI de CV,F09E0302-B525-A4D9-83F0-23FD00F2BAA4,
GL00493,2025-03-19,1180,IVA acreditable,26503.65,0,IVA factura 64414,F09E0302-B525-A4D9-83F0-23FD00F2BAA4,
GL00494,2025-03-19,2100,Proveedores,0,192151.45,Factura 64414 Metálica Escobedo SAPI de CV,F09E0302-B525-A4D9-83F0-23FD00F2BAA4,
GL00495,2025-03-19,2100,Proveedores,11898.46,0,Pago Refacciones San Nicolás S de RL de CV,0AB74B5D-FCD4-9681-CA09-7B17951B2503,TX00065
GL00496,2025-03-19,1020,Bancos,0,11898.46,Pago Refacciones San Nicolás S de RL de CV,0AB74B5D-FCD4-9681-CA09-7B17951B2503,TX00065
GL00497,2025-03-20,2100,Proveedores,15787.48,0,Pago Grupo Monterrey S de RL de CV,9B47E639-4D25-51EB-AF95-BE79C971BF51,TX00066
GL00498,2025-03-20,1020,Bancos,0,15787.48,Pago Grupo Monterrey S de RL de CV,9B47E639-4D25-51EB-AF95-BE79C971BF51,TX00066
GL00499,2025-03-20,6000,Gastos consumibles,82910,0,Factura 84595 Herramientas Monterrey SA de CV,8EF00DE1-FB4F-1972-5115-D7EE3B90908E,
GL00500,2025-03-20,1180,IVA acreditable,13265.6,0,IVA factura 84595,8EF00DE1-FB4F-1972-5115-D7EE3B90908E,
GL00501,2025-03-20,2100,Proveedores,0,96175.6,Factura 84595 Herramientas Monterrey SA de CV,8EF00DE1-FB4F-1972-5115-D7EE3B90908E,
GL00502,2025-03-20,1020,Bancos,80746.74,0,Cobro Construcciones Hernández SA de CV,489AC27E-6281-03F0-1D9F-FF257E63F654,TX00067
GL00503,2025-03-20,1200,Clientes,0,80746.74,Cobro Construcciones Hernández SA de CV,489AC27E-6281-03F0-1D9F-FF257E63F654,TX00067
GL00504,2025-03-20,1200,Clientes,58457.99,0,Venta 1516 Autopartes Quintanilla S de RL de CV,A8D791B6-B52C-4358-D4A8-B45A75D1D776,
GL00505,2025-03-20,4000,Ventas,0,50394.82,Venta 1516 Autopartes Quintanilla S de RL de CV,A8D791B6-B52C-4358-D4A8-B45A75D1D776,
GL00506,2025-03-20,2180,IVA trasladado,0,8063.17,IVA venta 1516,A8D791B6-B52C-4358-D4A8-B45A75D1D776,
GL00507,2025-03-21,2100,Proveedores,189071.18,0,Pago Grupo Guadalupe SA de CV,EDC3A1C3-2DEA-2D2D-086C-405FA879D8F8,TX00068
GL00508,2025-03-21,1020,Bancos,0,189071.18,Pago Grupo Guadalupe SA de CV,EDC3A1C3-2DEA-2D2D-086C-405FA879D8F8,TX00068
GL00509,2025-03-21,2100,Proveedores,140035.78,0,Pago Ferretera de México SAPI de CV,62874624-A433-1510-AD21-B4CCA9E8F0D8,TX00069
GL00510,2025-03-21,1020,Bancos,0,140035.78,Pago Ferretera de México SAPI de CV,62874624-A433-1510-AD21-B4CCA9E8F0D8,TX00069
GL00511,2025-03-21,6000,Gastos servicios,48000,0,Factura 60642 Gestoría y Enlace San Nicolás S de RL de CV,BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,
GL00512,2025-03-21,1180,IVA acreditable,7680.0,0,IVA factura 60642,BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,
GL00513,2025-03-21,2100,Proveedores,0,55680.0,Factura 60642 Gestoría y Enlace San Nicolás S de RL de CV,BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,
GL00514,2025-03-24,2100,Proveedores,23199.88,0,Pago Industrias Apodaca SA de CV,E8334DA5-DE95-D695-3579-C1437AB99428,TX00070
GL00515,2025-03-24,1020,Bancos,0,23199.88,Pago Industrias Apodaca SA de CV,E8334DA5-DE95-D695-3579-C1437AB99428,TX00070
GL00516,2025-03-24,2100,Proveedores,29139.08,0,Pago Distribuidora Industrial S de RL de CV,9620BEE6-6406-FACE-53A5-E8508950DDD6,TX00071
GL00517,2025-03-24,1020,Bancos,0,29139.08,Pago Distribuidora Industrial S de RL de CV,9620BEE6-6406-FACE-53A5-E8508950DDD6,TX00071
GL00518,2025-03-24,6000,Gastos materia_prima,171077.8,0,Factura 73759 Aceros Santa Catarina SA de CV,F7FF88D4-B509-F08A-2C98-8BCA51397C06,
GL00519,2025-03-24,1180,IVA acreditable,27372.45,0,IVA factura 73759,F7FF88D4-B509-F08A-2C98-8BCA51397C06,
GL00520,2025-03-24,2100,Proveedores,0,198450.25,Factura 73759 Aceros Santa Catarina SA de CV,F7FF88D4-B509-F08A-2C98-8BCA51397C06,
GL00521,2025-03-24,6000,Gastos materia_prima,146122.4,0,Factura 5335 Ferretera de México SAPI de CV,27A158A0-EFFF-A2F4-B5AE-329D77617D80,
GL00522,2025-03-24,1180,IVA acreditable,23379.58,0,IVA factura 5335,27A158A0-EFFF-A2F4-B5AE-329D77617D80,
GL00523,2025-03-24,2100,Proveedores,0,169501.98,Factura 5335 Ferretera de México SAPI de CV,27A158A0-EFFF-A2F4-B5AE-329D77617D80,
GL00524,2025-03-24,2100,Proveedores,16471.88,0,Pago Grupo Monterrey S de RL de CV,C53F1DB3-D275-BD43-8451-7303E94D4FBE,TX00072
GL00525,2025-03-24,1020,Bancos,0,16471.88,Pago Grupo Monterrey S de RL de CV,C53F1DB3-D275-BD43-8451-7303E94D4FBE,TX00072
GL00526,2025-03-24,6000,Gastos materia_prima,7260,0,Factura 63213 Pinturas San Nicolás S de RL de CV,1D03C3D5-B862-ACC3-5489-9C37CFA9026B,
GL00527,2025-03-24,1180,IVA acreditable,1161.6,0,IVA factura 63213,1D03C3D5-B862-ACC3-5489-9C37CFA9026B,
GL00528,2025-03-24,2100,Proveedores,0,8421.6,Factura 63213 Pinturas San Nicolás S de RL de CV,1D03C3D5-B862-ACC3-5489-9C37CFA9026B,
GL00529,2025-03-24,6000,Gastos materia_prima,10487.8,0,Factura 21219 Pinturas San Nicolás S de RL de CV,97A418B8-92D0-0319-20BD-14220B0B81DE,
GL00530,2025-03-24,1180,IVA acreditable,1678.05,0,IVA factura 21219,97A418B8-92D0-0319-20BD-14220B0B81DE,
GL00531,2025-03-24,2100,Proveedores,0,12165.85,Factura 21219 Pinturas San Nicolás S de RL de CV,97A418B8-92D0-0319-20BD-14220B0B81DE,
GL00532,2025-03-24,1200,Clientes,403505.66,0,Venta 1417 Envases Rodríguez SAPI de CV,3DE814AC-9CEA-B67B-BA82-854AC7E2A618,
GL00533,2025-03-24,4000,Ventas,0,347849.71,Venta 1417 Envases Rodríguez SAPI de CV,3DE814AC-9CEA-B67B-BA82-854AC7E2A618,
GL00534,2025-03-24,2180,IVA trasladado,0,55655.95,IVA venta 1417,3DE814AC-9CEA-B67B-BA82-854AC7E2A618,
GL00535,2025-03-24,1020,Bancos,334904.79,0,Cobro Grupo Chapa S de RL de CV,80B57013-7F29-C9E7-5601-F6A534B6685D,TX00073
GL00536,2025-03-24,1200,Clientes,0,334904.79,Cobro Grupo Chapa S de RL de CV,80B57013-7F29-C9E7-5601-F6A534B6685D,TX00073
GL00537,2025-03-24,1200,Clientes,160284.52,0,Venta 1465 Grupo Salinas S de RL de CV,CDB4ADAB-CA27-CD69-4226-4BA40775D778,
GL00538,2025-03-24,4000,Ventas,0,138176.31,Venta 1465 Grupo Salinas S de RL de CV,CDB4ADAB-CA27-CD69-4226-4BA40775D778,
GL00539,2025-03-24,2180,IVA trasladado,0,22108.21,IVA venta 1465,CDB4ADAB-CA27-CD69-4226-4BA40775D778,
GL00540,2025-03-24,1020,Bancos,251173.74,0,Cobro Construcciones Elizondo SA de CV,1CEB08FE-F2DE-B798-B31A-25B55FECAA6E,TX00074
GL00541,2025-03-24,1200,Clientes,0,251173.74,Cobro Construcciones Elizondo SA de CV,1CEB08FE-F2DE-B798-B31A-25B55FECAA6E,TX00074
GL00542,2025-03-24,1020,Bancos,390167.39,0,Cobro Construcciones Quintanilla S de RL de CV,BCA83A82-7899-7035-7DDF-8484F0C44ECB,TX00075
GL00543,2025-03-24,1200,Clientes,0,390167.39,Cobro Construcciones Quintanilla S de RL de CV,BCA83A82-7899-7035-7DDF-8484F0C44ECB,TX00075
GL00544,2025-03-24,1020,Bancos,193335.2,0,Cobro Construcciones Quintanilla S de RL de CV,8C37E264-D03C-D20A-BAAE-EBF89A244525,TX00076
GL00545,2025-03-24,1200,Clientes,0,193335.2,Cobro Construcciones Quintanilla S de RL de CV,8C37E264-D03C-D20A-BAAE-EBF89A244525,TX00076
GL00546,2025-03-24,1200,Clientes,150634.44,0,Venta 1486 Construcciones Quintanilla S de RL de CV,D4A39A51-C481-EA69-F83B-F029B6AC2048,
GL00547,2025-03-24,4000,Ventas,0,129857.28,Venta 1486 Construcciones Quintanilla S de RL de CV,D4A39A51-C481-EA69-F83B-F029B6AC2048,
GL00548,2025-03-24,2180,IVA trasladado,0,20777.16,IVA venta 1486,D4A39A51-C481-EA69-F83B-F029B6AC2048,
GL00549,2025-03-24,1020,Bancos,381130.61,0,Cobro Autopartes Quintanilla S de RL de CV,0E378B07-CC53-5C3E-52BB-530D486FAC8F,TX00077
GL00550,2025-03-24,1200,Clientes,0,381130.61,Cobro Autopartes Quintanilla S de RL de CV,0E378B07-CC53-5C3E-52BB-530D486FAC8F,TX00077
GL00551,2025-03-24,2100,Proveedores,174000.0,0,Pago Metálica Santa Catarina SA de CV,B2AC4768-F122-4F43-C527-4F356DC56044,TX00078
GL00552,2025-03-24,1020,Bancos,0,174000.0,Pago Metálica Santa Catarina SA de CV,B2AC4768-F122-4F43-C527-4F356DC56044,TX00078
GL00553,2025-03-24,6000,Gastos servicios,48000,0,Factura 17988 Gestoría y Enlace San Nicolás S de RL de CV,EAC97D37-B587-8D33-1D5B-D8B04027B283,
GL00554,2025-03-24,1180,IVA acreditable,7680.0,0,IVA factura 17988,EAC97D37-B587-8D33-1D5B-D8B04027B283,
GL00555,2025-03-24,2100,Proveedores,0,55680.0,Factura 17988 Gestoría y Enlace San Nicolás S de RL de CV,EAC97D37-B587-8D33-1D5B-D8B04027B283,
GL00556,2025-03-25,6000,Gastos refacciones,47860.5,0,Factura 85504 Grupo Nuevo León SAPI de CV,44E2A94B-34EC-5264-AD7D-6F8139A0F145,
GL00557,2025-03-25,1180,IVA acreditable,7657.68,0,IVA factura 85504,44E2A94B-34EC-5264-AD7D-6F8139A0F145,
GL00558,2025-03-25,2100,Proveedores,0,55518.18,Factura 85504 Grupo Nuevo León SAPI de CV,44E2A94B-34EC-5264-AD7D-6F8139A0F145,
GL00559,2025-03-25,1200,Clientes,89169.7,0,Venta 1406 Grupo Montemayor S de RL de CV,D4E20134-389A-E4FD-80DD-B3862790E92F,
GL00560,2025-03-25,4000,Ventas,0,76870.43,Venta 1406 Grupo Montemayor S de RL de CV,D4E20134-389A-E4FD-80DD-B3862790E92F,
GL00561,2025-03-25,2180,IVA trasladado,0,12299.27,IVA venta 1406,D4E20134-389A-E4FD-80DD-B3862790E92F,
GL00562,2025-03-25,2100,Proveedores,55680.0,0,Pago Gestoría y Enlace San Nicolás S de RL de CV,BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,TX00079
GL00563,2025-03-25,1020,Bancos,0,55680.0,Pago Gestoría y Enlace San Nicolás S de RL de CV,BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,TX00079
GL00564,2025-03-26,6000,Gastos materia_prima,130767.8,0,Factura 51597 Ferretera de México SAPI de CV,1EE93260-3002-D831-3227-E8D89C60C81B,
GL00565,2025-03-26,1180,IVA acreditable,20922.85,0,IVA factura 51597,1EE93260-3002-D831-3227-E8D89C60C81B,
GL00566,2025-03-26,2100,Proveedores,0,151690.65,Factura 51597 Ferretera de México SAPI de CV,1EE93260-3002-D831-3227-E8D89C60C81B,
GL00567,2025-03-26,2100,Proveedores,72627.48,0,Pago Soldadura Industrial SA de CV,A5DD2836-E65F-A9FA-C38C-2EAFA8097A77,TX00080
GL00568,2025-03-26,1020,Bancos,0,72627.48,Pago Soldadura Industrial SA de CV,A5DD2836-E65F-A9FA-C38C-2EAFA8097A77,TX00080
GL00569,2025-03-27,6000,Gastos materia_prima,6090.5,0,Factura 2540 Pinturas San Nicolás S de RL de CV,A33B3DFD-9048-65C6-F820-5AA7996F7E88,
GL00570,2025-03-27,1180,IVA acreditable,974.48,0,IVA factura 2540,A33B3DFD-9048-65C6-F820-5AA7996F7E88,
GL00571,2025-03-27,2100,Proveedores,0,7064.98,Factura 2540 Pinturas San Nicolás S de RL de CV,A33B3DFD-9048-65C6-F820-5AA7996F7E88,
GL00572,2025-03-27,6000,Gastos servicios,14340,0,Factura 7155 Servicios Guadalupe S de RL de CV,8C662766-7922-B440-E0F1-E44CEFD1B588,
GL00573,2025-03-27,1180,IVA acreditable,2294.4,0,IVA factura 7155,8C662766-7922-B440-E0F1-E44CEFD1B588,
GL00574,2025-03-27,2100,Proveedores,0,16634.4,Factura 7155 Servicios Guadalupe S de RL de CV,8C662766-7922-B440-E0F1-E44CEFD1B588,
GL00575,2025-03-27,2100,Proveedores,138794.58,0,Pago Metálica San Nicolás SA de CV,B3099E0D-B0AC-0677-D60F-8680A124FDB2,TX00081
GL00576,2025-03-27,1020,Bancos,0,138794.58,Pago Metálica San Nicolás SA de CV,B3099E0D-B0AC-0677-D60F-8680A124FDB2,TX00081
GL00577,2025-03-27,2100,Proveedores,47928.65,0,Pago Ferretera Monterrey S de RL de CV,05CF079E-A095-2C4D-F3BD-2348854BC8FA,TX00082
GL00578,2025-03-27,1020,Bancos,0,47928.65,Pago Ferretera Monterrey S de RL de CV,05CF079E-A095-2C4D-F3BD-2348854BC8FA,TX00082
GL00579,2025-03-27,1020,Bancos,177486.64,0,Cobro Grupo Salinas S de RL de CV,E68C1348-1046-E3DF-DDFE-F8494C485CFC,TX00083
GL00580,2025-03-27,1200,Clientes,0,177486.64,Cobro Grupo Salinas S de RL de CV,E68C1348-1046-E3DF-DDFE-F8494C485CFC,TX00083
GL00581,2025-03-28,6000,Gastos consumibles,42792.4,0,Factura 71158 Industrias Apodaca SA de CV,2F1DC121-7D02-4C6D-8BEA-75C1B86677AA,
GL00582,2025-03-28,1180,IVA acreditable,6846.78,0,IVA factura 71158,2F1DC121-7D02-4C6D-8BEA-75C1B86677AA,
GL00583,2025-03-28,2100,Proveedores,0,49639.18,Factura 71158 Industrias Apodaca SA de CV,2F1DC121-7D02-4C6D-8BEA-75C1B86677AA,
GL00584,2025-03-28,1020,Bancos,356022.07,0,Cobro Construcciones Hernández SA de CV,1090DC9D-2B31-71DC-FA54-9893E476231A,TX00084
GL00585,2025-03-28,1200,Clientes,0,356022.07,Cobro Construcciones Hernández SA de CV,1090DC9D-2B31-71DC-FA54-9893E476231A,TX00084
GL00586,2025-03-28,6100,Sueldos y salarios,428655.27,0,Nómina,,TX00085
GL00587,2025-03-28,1020,Bancos,0,428655.27,Nómina,,TX00085
GL00588,2025-03-28,2100,Proveedores,55680.0,0,Pago Gestoría y Enlace San Nicolás S de RL de CV,EAC97D37-B587-8D33-1D5B-D8B04027B283,TX00086
GL00589,2025-03-28,1020,Bancos,0,55680.0,Pago Gestoría y Enlace San Nicolás S de RL de CV,EAC97D37-B587-8D33-1D5B-D8B04027B283,TX00086
GL00590,2025-03-28,6000,Gastos logistica,16549.72,0,Factura 70966 Aceros Escobedo S de RL de CV,A9A2E9CD-7B6F-65DF-1D9D-1D80F47E3CA0,
GL00591,2025-03-28,1180,IVA acreditable,2647.96,0,IVA factura 70966,A9A2E9CD-7B6F-65DF-1D9D-1D80F47E3CA0,
GL00592,2025-03-28,2100,Proveedores,0,19197.68,Factura 70966 Aceros Escobedo S de RL de CV,A9A2E9CD-7B6F-65DF-1D9D-1D80F47E3CA0,
GL00593,2025-03-31,2100,Proveedores,18957.18,0,Pago Distribuidora Industrial S de RL de CV,C0CEF31B-D038-E153-C601-818B61FA01BA,TX00087
GL00594,2025-03-31,1020,Bancos,0,18957.18,Pago Distribuidora Industrial S de RL de CV,C0CEF31B-D038-E153-C601-818B61FA01BA,TX00087
GL00595,2025-03-31,6000,Gastos materia_prima,77679.9,0,Factura 3797 Aceros Santa Catarina SA de CV,9770A3DB-E9FA-97E2-5BD9-3609B297A782,
GL00596,2025-03-31,1180,IVA acreditable,12428.78,0,IVA factura 3797,9770A3DB-E9FA-97E2-5BD9-3609B297A782,
GL00597,2025-03-31,2100,Proveedores,0,90108.68,Factura 3797 Aceros Santa Catarina SA de CV,9770A3DB-E9FA-97E2-5BD9-3609B297A782,
GL00598,2025-03-31,6000,Gastos servicios,47130.5,0,Factura 5183 Neumática Apodaca S de RL de CV,66D71D97-B193-C8B8-AE49-C0799BD0D4C7,
GL00599,2025-03-31,1180,IVA acreditable,7540.88,0,IVA factura 5183,66D71D97-B193-C8B8-AE49-C0799BD0D4C7,
GL00600,2025-03-31,2100,Proveedores,0,54671.38,Factura 5183 Neumática Apodaca S de RL de CV,66D71D97-B193-C8B8-AE49-C0799BD0D4C7,
GL00601,2025-03-31,6000,Gastos consumibles,194872.4,0,Factura 12551 Transportes Apodaca SAPI de CV,1DABB10A-BD10-F87C-6D0E-0597500D92A7,
GL00602,2025-03-31,1180,IVA acreditable,31179.58,0,IVA factura 12551,1DABB10A-BD10-F87C-6D0E-0597500D92A7,
GL00603,2025-03-31,2100,Proveedores,0,226051.98,Factura 12551 Transportes Apodaca SAPI de CV,1DABB10A-BD10-F87C-6D0E-0597500D92A7,
GL00604,2025-03-31,6000,Gastos consumibles,17769.9,0,Factura 72696 Ferretera San Nicolás SA de CV,4A1A4219-61BB-A5FB-D510-8BC02F9E1DDB,
GL00605,2025-03-31,1180,IVA acreditable,2843.18,0,IVA factura 72696,4A1A4219-61BB-A5FB-D510-8BC02F9E1DDB,
GL00606,2025-03-31,2100,Proveedores,0,20613.08,Factura 72696 Ferretera San Nicolás SA de CV,4A1A4219-61BB-A5FB-D510-8BC02F9E1DDB,
GL00607,2025-03-31,1020,Bancos,68162.23,0,Cobro Autopartes Martínez SAPI de CV,E88188C3-788F-06ED-3C1E-919BEE5A4007,TX00088
GL00608,2025-03-31,1200,Clientes,0,68162.23,Cobro Autopartes Martínez SAPI de CV,E88188C3-788F-06ED-3C1E-919BEE5A4007,TX00088
GL00609,2025-04-01,2100,Proveedores,50353.05,0,Pago Industrias Apodaca SA de CV,6589ADA1-345A-F934-B42A-2D939ABA0F15,TX00089
GL00610,2025-04-01,1020,Bancos,0,50353.05,Pago Industrias Apodaca SA de CV,6589ADA1-345A-F934-B42A-2D939ABA0F15,TX00089
GL00611,2025-04-01,1200,Clientes,315457.1,0,Venta 1466 Grupo Salinas S de RL de CV,7C602399-B8F4-0E5E-F6BA-BCCC0ACFBD89,
GL00612,2025-04-01,4000,Ventas,0,271945.78,Venta 1466 Grupo Salinas S de RL de CV,7C602399-B8F4-0E5E-F6BA-BCCC0ACFBD89,
GL00613,2025-04-01,2180,IVA trasladado,0,43511.32,IVA venta 1466,7C602399-B8F4-0E5E-F6BA-BCCC0ACFBD89,
GL00614,2025-04-02,2100,Proveedores,184802.38,0,Pago Transportes Apodaca SAPI de CV,D4A5A81E-6B38-2A0A-231D-260BB362CD55,TX00090
GL00615,2025-04-02,1020,Bancos,0,184802.38,Pago Transportes Apodaca SAPI de CV,D4A5A81E-6B38-2A0A-231D-260BB362CD55,TX00090
GL00616,2025-04-02,2100,Proveedores,60610.58,0,Pago Ferretera de México SAPI de CV,C00C200C-4458-B006-332C-CE0A0E7DA698,TX00091
GL00617,2025-04-02,1020,Bancos,0,60610.58,Pago Ferretera de México SAPI de CV,C00C200C-4458-B006-332C-CE0A0E7DA698,TX00091
GL00618,2025-04-02,2100,Proveedores,58765.48,0,Pago Metálica San Nicolás SA de CV,59AE7302-8AE3-297E-34E2-41421A354475,TX00092
GL00619,2025-04-02,1020,Bancos,0,58765.48,Pago Metálica San Nicolás SA de CV,59AE7302-8AE3-297E-34E2-41421A354475,TX00092
GL00620,2025-04-02,6000,Gastos consumibles,16330.5,0,Factura 8845 Ferretera San Nicolás SA de CV,FE8C9AAB-7E38-8A19-46F7-B20AC3C49506,
GL00621,2025-04-02,1180,IVA acreditable,2612.88,0,IVA factura 8845,FE8C9AAB-7E38-8A19-46F7-B20AC3C49506,
GL00622,2025-04-02,2100,Proveedores,0,18943.38,Factura 8845 Ferretera San Nicolás SA de CV,FE8C9AAB-7E38-8A19-46F7-B20AC3C49506,
GL00623,2025-04-02,1020,Bancos,172367.29,0,Cobro Envases Rodríguez SAPI de CV,C8497436-18B4-75B1-C12A-34F402A13629,TX00093
