receipt_id,po_number,supplier_id,invoice_uuid,fecha,descripcion,cantidad,received_by,warehouse
GR00191,PO00306,S00034,B49B4B72-C631-9C16-5827-BC1D93E0F235,2025-07-04,Tubo estructural,79.0,E00004,ALM-01
GR00192,PO00355,S00027,227197CA-7887-73ED-4AF7-15B7109EFB40,2025-07-07,Motor eléctrico 5HP,141.0,E00004,ALM-02
GR00193,PO00286,S00032,EFFA2002-3040-413C-4690-FB1527B608DC,2025-07-09,Guantes de carnaza,89.0,E00004,ALM-02
GR00194,PO00358,S00013,FAB1996A-2192-5613-9247-E8512E0D3860,2025-07-10,Sellos hidráulicos,116.0,E00004,ALM-02
GR00195,PO00188,S00008,59EA4936-60F3-4EBC-E1BB-B8CD7E3A9F07,2025-07-14,Placa de acero A36,106.0,E00004,ALM-01
GR00196,PO00235,S00022,1CF14654-2AB2-02C2-CC02-43C6E2D903C8,2025-07-16,Guantes de carnaza,167.0,E00004,ALM-01
GR00197,PO00374,S00003,FAC08FC4-6B2D-9CCC-6279-403CE1A2CFE7,2025-07-16,Tubo estructural,130.0,E00004,ALM-02
GR00198,PO00253,S00031,7FE4A42E-3DB7-88A6-1CDC-C4C262C965B2,2025-07-17,Electrodos 6013,127.0,E00004,ALM-01
GR00199,PO00417,S00033,D9750F00-D5AB-A8AE-9112-FBC03D8F95F4,2025-07-21,Electrodos 6013,145.0,E00004,ALM-01
GR00200,PO00212,S00031,161D5C87-53C9-FE59-4F89-E3B2D847DC53,2025-07-23,Brocas HSS,199.0,E00004,ALM-01
GR00201,PO00029,S00022,812FAA38-96F6-1C09-059C-1BA0BBEC721D,2025-07-23,Electrodos 6013,55.0,E00004,ALM-01
GR00202,PO00048,S00031,0274CE40-E090-16B6-B186-A5A8D6EE526B,2025-07-24,Brocas HSS,163.0,E00004,ALM-02
GR00203,PO00363,S00003,9AAD10CE-CAB2-4F24-1744-EE3FD36EC1BD,2025-07-24,Barra redonda 1018,1.0,E00004,ALM-01
GR00204,PO00390,S00022,DE4B061E-B45E-9463-032A-09E05071E5F0,2025-07-25,Brocas HSS,168.0,E00004,ALM-02
GR00205,PO00118,S00014,1287E313-8F02-6C2C-1B41-49998198D1F5,2025-07-28,Electrodos 6013,105.0,E00004,ALM-02
GR00206,PO00216,S00003,A8909E31-7517-5F39-7354-44FBE44A0371,2025-07-29,Lámina de acero cal. 14,198.0,E00004,ALM-01
GR00207,PO00310,S00035,A9D049DC-369E-5AF8-E226-49EE38A06FFE,2025-07-30,Lámina de acero cal. 14,90.0,E00004,ALM-01
GR00208,PO00141,S00011,8720D00F-1263-01A0-641C-B619643058D9,2025-07-31,Brocas HSS,194.0,E00004,ALM-01
GR00209,PO00149,S00031,8085C147-1E91-0F36-5F70-5B2592502E59,2025-08-04,Brocas HSS,20.0,E00004,ALM-01
GR00210,PO00382,S00009,BAF9706D-802D-DCC4-DC95-6E3103491B41,2025-08-04,Bandas industriales,2.0,E00004,ALM-02
GR00211,PO00009,S00031,8C1C8B05-5677-1F36-4899-8E5FD40E53CE,2025-08-06,Brocas HSS,83.0,E00004,ALM-01
GR00212,PO00112,S00008,B27B7BB4-68C6-90B2-30A2-CEE8F9722CC1,2025-08-06,Tubo estructural,53.0,E00004,ALM-02
GR00213,PO00031,S00022,5F8392D5-BB0C-7919-330C-CFF588A5FA0D,2025-08-08,Discos de corte,10.0,E00004,ALM-01
GR00214,PO00287,S00001,9249EE3A-79D1-9C4E-1521-AD35560F1E2D,2025-08-11,Bandas industriales,34.0,E00004,ALM-01
GR00215,PO00372,S00040,AB6B3F08-A9A0-F4EF-2C4F-54163C749C16,2025-08-11,Barra redonda 1018,178.0,E00004,ALM-02
GR00216,PO00142,S00019,85695F97-180D-C855-C55F-FDE8BC3E1D19,2025-08-12,Electrodos 6013,118.0,E00004,ALM-02
GR00217,PO00241,S00003,6090103C-1E8D-F8AD-838B-77ADBC2E2B59,2025-08-14,Placa de acero A36,45.0,E00004,ALM-02
GR00218,PO00109,S00035,88EAE7D4-1E49-4952-AC5D-4E5763B664F4,2025-08-14,Tubo estructural,5.0,E00004,ALM-01
GR00219,PO00296,S00010,178976DE-9E90-D107-0611-3BFE08B6F61D,2025-08-14,Tubo estructural,50.0,E00004,ALM-01
GR00220,PO00160,S00003,F6E5203C-A237-9E6F-D473-45345AEA6352,2025-08-15,Lámina de acero cal. 14,88.0,E00004,ALM-01
GR00221,PO00412,S00013,2514C7CE-F4E3-5F7B-A1B7-E3D876B874D3,2025-08-15,Válvulas neumáticas,74.0,E00004,ALM-02
GR00222,PO00268,S00010,EAEF2EC2-18EC-DE2B-0A80-2167F4B3F20E,2025-08-15,Barra redonda 1018,175.0,E00004,ALM-02
GR00223,PO00061,S00039,CD4F2875-DF2D-DF20-05A4-3113101D759E,2025-08-15,Sellos hidráulicos,49.0,E00004,ALM-02
GR00224,PO00379,S00008,1ACF42C5-F3A0-2120-42D9-43EE51976E75,2025-08-18,Tubo estructural,6.0,E00004,ALM-01
GR00225,PO00168,S00022,B1F81AD9-349B-5089-2733-5670B3ADA2BA,2025-08-18,Brocas HSS,122.0,E00004,ALM-02
GR00226,PO00145,S00012,9883E9B1-48D3-D2CE-FBA3-091F08DFAAF8,2025-08-18,Lámina de acero cal. 14,186.0,E00004,ALM-01
GR00227,PO00431,S00011,F8698E93-BA5E-4066-CE40-924A29EE29F4,2025-08-18,Guantes de carnaza,74.0,E00004,ALM-01
GR00228,PO00371,S00034,043D72DB-1BCB-404C-21D8-B96A62ADA157,2025-08-20,Placa de acero A36,97.0,E00004,ALM-01
GR00229,PO00127,S00041,1D39E9C2-1758-4F23-1FA0-9802BBB71494,2025-08-21,Placa de acero A36,184.0,E00004,ALM-02
GR00230,PO00254,S00042,01B158E9-0406-FF44-7CE4-0679A8C6DBC0,2025-08-22,Solvente industrial,124.0,E00004,ALM-01
GR00231,PO00313,S00017,FB8986C8-C7EC-FE71-D493-47FC0FC98D2E,2025-08-22,Lámina de acero cal. 14,4.0,E00004,ALM-02
GR00232,PO00066,S00039,38EFA3BC-9457-F388-6F2A-EC8A53C9AACB,2025-08-22,Bandas industriales,64.0,E00004,ALM-01
GR00233,PO00077,S00022,2D445AF8-FC94-76B1-A18B-5D1555273407,2025-08-25,Discos de corte,125.0,E00004,ALM-02
GR00234,PO00058,S00003,54B58635-3DAB-1614-5215-0ED87DDCA413,2025-08-25,Lámina de acero cal. 14,193.0,E00004,ALM-02
GR00235,PO00318,S00035,407D0AFF-CB51-A911-2D90-E4EE0DE4833E,2025-08-25,Lámina de acero cal. 14,19.0,E00004,ALM-02
GR00236,PO00075,S00001,5564D1D3-4E0F-BAE1-8787-C3F4EC19E4EB,2025-08-25,Rodamientos SKF,64.0,E00004,ALM-02
GR00237,PO00161,S00039,DFCB821B-237C-DB55-C596-FAB776B90472,2025-08-25,Rodamientos SKF,117.0,E00004,ALM-02
GR00238,PO00021,S00039,CF4994E0-7AB1-6533-64F2-2A7C87F797FA,2025-08-26,Rodamientos SKF,109.0,E00004,ALM-01
GR00239,PO00059,S00034,17DB4C2F-1E15-8E2F-C09C-2EBE80DA2ED7,2025-08-28,Lámina de acero cal. 14,137.0,E00004,ALM-01
GR00240,PO00335,S00011,606FFA15-F76C-432E-B442-8CDE4A9F6C5C,2025-08-28,Electrodos 6013,127.0,E00004,ALM-01
GR00241,PO00239,S00008,E2789642-A484-E035-330F-AAA36B52F93C,2025-09-01,Perfil PTR 2x2,36.0,E00004,ALM-02
GR00242,PO00133,S00008,3DBC3093-A828-4442-3F73-8F5019A2676F,2025-09-01,Placa de acero A36,41.0,E00004,ALM-02
GR00243,PO00175,S00002,BFBBEAB3-4237-8962-E4FD-6C34D6707A21,2025-09-01,Sellos hidráulicos,42.0,E00004,ALM-02
GR00244,PO00081,S00034,13BC0DC6-3AE0-ACDB-2A65-24AF709D338B,2025-09-03,Barra redonda 1018,36.0,E00004,ALM-01
GR00245,PO00361,S00031,AA055442-A284-E8FD-755C-EE2AF8DED777,2025-09-04,Discos de corte,188.0,E00004,ALM-02
GR00246,PO00436,S00001,86DC4E34-A9DC-FE52-E7F2-418A953FCFD4,2025-09-05,Rodamientos SKF,97.0,E00004,ALM-02
GR00247,PO00294,S00007,6AB62DBF-8663-E8BB-6AF7-895BB241CFD3,2025-09-08,Discos de corte,199.0,E00004,ALM-01
GR00248,PO00343,S00007,AE8E6075-5EEB-C618-5628-27686DF0AC3C,2025-09-08,Brocas HSS,155.0,E00004,ALM-02
GR00249,PO00440,S00015,6883AC6E-6A94-4054-B241-4482519894D8,2025-09-10,Perfil PTR 2x2,135.0,E00004,ALM-02
GR00250,PO00054,S00001,65339CF0-7CE4-770E-32B7-3D808F2E08D3,2025-09-11,Bandas industriales,124.0,E00004,ALM-01
GR00251,PO00040,S00041,736D417C-52CE-55E3-69DF-05C764A0053F,2025-09-11,Barra redonda 1018,35.0,E00004,ALM-01
GR00252,PO00044,S00023,3C52D68A-8EC6-1BE5-012B-809E6B358D15,2025-09-11,Brocas HSS,90.0,E00004,ALM-02
GR00253,PO00403,S00011,8BD03267-BD0E-01CE-F85B-C2D301196E6D,2025-09-12,Brocas HSS,40.0,E00004,ALM-02
GR00254,PO00330,S00033,0AE4AC11-EB4D-8F42-8735-70A2E5110961,2025-09-15,Solvente industrial,25.0,E00004,ALM-01
GR00255,PO00258,S00025,B39E4DF2-5C0A-1FEB-F7EA-E66ECA6CAF9B,2025-09-17,Válvulas neumáticas,10.0,E00004,ALM-01
GR00256,PO00014,S00041,2BBF1E35-C4AC-B57D-0B3D-6DC9616F760A,2025-09-18,Perfil PTR 2x2,141.0,E00004,ALM-01
GR00257,PO00246,S00009,BC547D54-6C8D-E840-ED30-555662A53193,2025-09-18,Rodamientos SKF,167.0,E00004,ALM-02
GR00258,PO00224,S00022,FA2FBD74-FD19-35CC-74ED-A60E3B2D520B,2025-09-19,Brocas HSS,165.0,E00004,ALM-01
GR00259,PO00158,S00003,C9C1AD45-F4EA-6B97-6AA4-15B56336C815,2025-09-19,Lámina de acero cal. 14,98.0,E00004,ALM-02
GR00260,PO00362,S00041,F66C7331-A172-2EE3-C3E1-847C8420E0D8,2025-09-22,Barra redonda 1018,100.0,E00004,ALM-02
GR00261,PO00155,S00033,67F1698C-F594-8A54-5F80-4EEB143A9AFF,2025-09-24,Brocas HSS,102.0,E00004,ALM-01
GR00262,PO00251,S00007,A8AC1AB1-AFA9-D02C-9E4C-4BE773B0E73D,2025-09-24,Electrodos 6013,95.0,E00004,ALM-01
GR00263,PO00046,S00038,2875D40A-EAC7-DC2E-9099-A283EEDB0CE5,2025-09-25,Electrodos 6013,168.0,E00004,ALM-02
GR00264,PO00356,S00009,FCCE3EF8-A41B-C4C2-4ECC-B0AB7D5338CA,2025-09-25,Sellos hidráulicos,99.0,E00004,ALM-01
GR00265,PO00292,S00042,774C0AFA-7F4D-908C-E1FF-F6C08347F1DA,2025-09-29,Brocas HSS,93.0,E00004,ALM-01
GR00266,PO00055,S00022,D73418FE-2B84-3EF3-D86D-655D4CD99164,2025-09-29,Brocas HSS,130.0,E00004,ALM-01
GR00267,PO00156,S00013,BFB0942C-AC77-7762-6620-516717CF775F,2025-09-29,Bandas industriales,74.0,E00004,ALM-02
GR00268,PO00389,S00010,277664D0-D25C-7D37-EF16-D03B987593C3,2025-09-29,Lámina de acero cal. 14,38.0,E00004,ALM-02
GR00269,PO00064,S00011,FE67E8E9-0A88-E6CA-1DEE-4B6D3CE75D1E,2025-09-29,Electrodos 6013,42.0,E00004,ALM-02
GR00270,PO00247,S00025,83B0B35C-DBA6-FDF8-F3D0-4FFB44709848,2025-09-30,Sellos hidráulicos,147.0,E00004,ALM-01
GR00271,PO00340,S00014,902BD154-6088-5550-F74F-690071594914,2025-09-30,Brocas HSS,178.0,E00004,ALM-02
GR00272,PO00185,S00015,D0D75E37-3BF2-025F-4A0D-2B73FE54EE4B,2025-10-02,Placa de acero A36,129.0,E00004,ALM-02
GR00273,PO00018,S00023,CBEED3E3-1CD8-89E2-3197-91670D95EE72,2025-10-03,Electrodos 6013,71.0,E00004,ALM-01
GR00274,PO00125,S00008,2E0869C1-453B-45FE-636C-F4995254AAD3,2025-10-06,Barra redonda 1018,129.0,E00004,ALM-02
GR00275,PO00200,S00013,FC40A3D4-E5EB-4549-7E0A-04C250BF2995,2025-10-06,Sellos hidráulicos,159.0,E00004,ALM-02
GR00276,PO00165,S00022,ABF0263E-0343-8B64-00B3-700F3C088990,2025-10-07,Guantes de carnaza,85.0,E00004,ALM-01
GR00277,PO00022,S00035,1923CAFC-402D-105B-113E-AF84ABF39096,2025-10-07,Lámina de acero cal. 14,75.0,E00004,ALM-02
GR00278,PO00432,S00039,A5CBBF6F-3D33-3164-4BB8-EBE25BC07988,2025-10-08,Bandas industriales,34.0,E00004,ALM-02
GR00279,PO00346,S00031,D90F74E9-06DD-F6CA-B0C3-0A59F0F7AD22,2025-10-09,Brocas HSS,200.0,E00004,ALM-01
GR00280,PO00172,S00003,586528E6-AFC5-C20E-4A63-6AF5B6E1E7AC,2025-10-09,Placa de acero A36,160.0,E00004,ALM-02
GR00281,PO00143,S00040,9927839B-11D1-CE50-67E2-189BF4B4C704,2025-10-13,Placa de acero A36,79.0,E00004,ALM-02
GR00282,PO00285,S00011,F4BE28B4-4CD7-E6F7-433E-CD2C276E1D67,2025-10-14,Discos de corte,1.0,E00004,ALM-02
GR00283,PO00302,S00025,D703262F-B5CB-E3F5-6A66-C1847DE1BF5D,2025-10-15,Motor eléctrico 5HP,176.0,E00004,ALM-01
GR00284,PO00344,S00031,7E4CE29F-F8CB-AB4C-9779-0E845E472E22,2025-10-15,Electrodos 6013,119.0,E00004,ALM-01
GR00285,PO00314,S00034,DBEAE9F8-E8FB-5A96-3B85-F6E1C40F5405,2025-10-20,Tubo estructural,123.0,E00004,ALM-01
GR00286,PO00402,S00011,7A9E8394-BB4C-CB14-1CC0-B764B06BEFCA,2025-10-20,Guantes de carnaza,87.0,E00004,ALM-01
GR00287,PO00148,S00035,013CA998-2B2B-F58C-6DA5-8DADF56AABC0,2025-10-22,Tubo estructural,81.0,E00004,ALM-02
GR00288,PO00328,S00040,5E85643C-0FFA-2366-4B4F-AFAFDA3DC780,2025-10-22,Perfil PTR 2x2,33.0,E00004,ALM-02
GR00289,PO00230,S00017,1EE89A4C-6811-34E2-5064-7C59774F6354,2025-10-24,Placa de acero A36,116.0,E00004,ALM-02
GR00290,PO00399,S00035,6593B659-172E-8C68-82AA-5C4680499BBF,2025-10-24,Placa de acero A36,119.0,E00004,ALM-01
GR00291,PO00428,S00025,34E50699-C8EB-E27A-23A4-E70E9DBC15C0,2025-10-27,Motor eléctrico 5HP,43.0,E00004,ALM-02
GR00292,PO00094,S00022,5BCD236C-C777-4FAE-6137-58C39C7FACA6,2025-10-27,Guantes de carnaza,47.0,E00004,ALM-02
GR00293,PO00435,S00035,E4DC4306-8B20-CE3E-42B7-C0488D3543BE,2025-10-27,Placa de acero A36,10.0,E00004,ALM-02
GR00294,PO00336,S00014,C9E55C47-A237-A8C1-61F6-DFBE114B3C79,2025-10-27,Discos de corte,67.0,E00004,ALM-02
GR00295,PO00319,S00040,6241CBA3-7B7C-E7CC-F950-F7FA28B58DB5,2025-10-27,Placa de acero A36,141.0,E00004,ALM-02
GR00296,PO00419,S00039,80E9B300-4471-9067-E5DE-F08E5A4B4FDB,2025-10-27,Bandas industriales,83.0,E00004,ALM-01
GR00297,PO00337,S00023,88B04B77-7FEB-4CF3-4EC7-7371A4B65CFA,2025-10-29,Discos de corte,139.0,E00004,ALM-01
GR00298,PO00174,S00019,9E5F8273-AF9A-1168-1766-17957FFAB493,2025-11-03,Electrodos 6013,41.0,E00004,ALM-02
GR00299,PO00441,S00009,C571F9AB-4158-9D90-F504-4D156FB138C2,2025-11-03,Bandas industriales,196.0,E00004,ALM-02
GR00300,PO00056,S00022,A3FE0479-46C7-9B36-FD05-39635616AF7E,2025-11-05,Guantes de carnaza,17.0,E00004,ALM-02
GR00301,PO00020,S00035,F2DEC75C-90FC-C9F1-2DDC-756B28C2CCE9,2025-11-06,Placa de acero A36,115.0,E00004,ALM-02
GR00302,PO00256,S00034,2488C84D-99D0-90FD-6928-043ED492B51A,2025-11-06,Placa de acero A36,57.0,E00004,ALM-02
GR00303,PO00191,S00027,ED56C714-5A96-21F5-9F8C-EDA5FEB9EA24,2025-11-06,Válvulas neumáticas,148.0,E00004,ALM-02
GR00304,PO00303,S00040,91FDA27F-4CBB-7460-510C-8C48E09EF2A3,2025-11-07,Placa de acero A36,175.0,E00004,ALM-02
GR00305,PO00385,S00008,13EB22C9-BECE-D21A-54C7-743B2401342A,2025-11-10,Lámina de acero cal. 14,128.0,E00004,ALM-01
GR00306,PO00004,S00003,5E244824-A5CB-3C6E-B5A4-C55BB4629214,2025-11-10,Placa de acero A36,163.0,E00004,ALM-01
GR00307,PO00329,S00007,74F8A913-00CA-280F-19A5-3942CE67B962,2025-11-10,Brocas HSS,85.0,E00004,ALM-01
GR00308,PO00300,S00011,A42D10F5-9BAF-CC20-0E16-AF3F538CC0CA,2025-11-11,Brocas HSS,24.0,E00004,ALM-01
GR00309,PO00027,S00031,17D50F59-C4D5-98F7-E14F-E093CB6AD0C7,2025-11-13,Discos de corte,163.0,E00004,ALM-02
GR00310,PO00353,S00035,3D877034-7217-3FA3-5893-EF12AB3F8D22,2025-11-13,Lámina de acero cal. 14,30.0,E00004,ALM-02
GR00311,PO00421,S00001,A9B92A1D-4574-98CA-A90E-319D637E3F94,2025-11-13,Rodamientos SKF,18.0,E00004,ALM-02
GR00312,PO00220,S00017,13325C31-D010-318A-EADC-9960424211E2,2025-11-14,Barra redonda 1018,151.0,E00004,ALM-02
GR00313,PO00327,S00013,915D9A63-DBC6-C928-8FE8-4E20403FD582,2025-11-14,Motor eléctrico 5HP,77.0,E00004,ALM-01
GR00314,PO00042,S00025,12EF6101-6082-786F-CA00-EF586C521D13,2025-11-17,Bandas industriales,184.0,E00004,ALM-02
GR00315,PO00422,S00003,C8B648E0-12A8-50C5-5BAB-7F4A8CD74C27,2025-11-17,Perfil PTR 2x2,147.0,E00004,ALM-01
GR00316,PO00260,S00023,2DEE003E-01D9-6E96-01A0-204714AA3CA3,2025-11-17,Discos de corte,125.0,E00004,ALM-02
GR00317,PO00229,S00039,4BED523C-085F-F4D1-87EA-651B5539562B,2025-11-17,Motor eléctrico 5HP,177.0,E00004,ALM-01
GR00318,PO00311,S00010,D1CCC8D3-C167-6505-43AF-6C46A46B3932,2025-11-21,Tubo estructural,14.0,E00004,ALM-02
GR00319,PO00237,S00042,30C36756-D453-F867-B97E-6224891F6912,2025-11-24,Brocas HSS,24.0,E00004,ALM-01
GR00320,PO00096,S00022,A976DC4D-0C47-2187-FEA3-5D37980B6853,2025-11-24,Solvente industrial,13.0,E00004,ALM-01
GR00321,PO00120,S00034,1690636B-6F74-E55D-99A9-AF6AED054732,2025-11-24,Placa de acero A36,121.0,E00004,ALM-01
GR00322,PO00338,S00039,8C68720E-D787-463D-87B8-F95CB265A6C2,2025-11-24,Válvulas neumáticas,171.0,E00004,ALM-01
GR00323,PO00006,S00026,CEF66A14-6FDC-C21B-DB2C-0EB7F75C0751,2025-11-25,Flete local — carta porte anexa,1.0,E00004,ALM-02
GR00324,PO00035,S00035,C5F833CF-F4CE-8477-F8BC-A9AC2ADA62CE,2025-11-26,Lámina de acero cal. 14,25.0,E00004,ALM-01
GR00325,PO00384,S00010,A4B1CF6A-9D2C-E51B-37E8-2D716E66A273,2025-11-27,Barra redonda 1018,197.0,E00004,ALM-01
GR00326,PO00071,S00034,468B22AF-9CA4-364D-5D9A-D9F1908E3A95,2025-11-28,Barra redonda 1018,109.0,E00004,ALM-02
GR00327,PO00025,S00012,1B02FA24-BF00-F56C-6A49-89A68EE25E54,2025-11-28,Barra redonda 1018,192.0,E00004,ALM-02
GR00328,PO00349,S00025,D1151FFF-DCB9-1D5F-593C-572B4347DBCA,2025-12-01,Rodamientos SKF,116.0,E00004,ALM-01
GR00329,PO00117,S00025,3F5FBF4F-D417-6230-5274-EE11B61DF906,2025-12-01,Bandas industriales,38.0,E00004,ALM-01
GR00330,PO00332,S00031,5F31273D-1519-830C-4019-83035C457E4D,2025-12-01,Discos de corte,168.0,E00004,ALM-02
GR00331,PO00103,S00031,6965D1D1-EB7E-2E64-26C0-747EBF8E8BFA,2025-12-01,Electrodos 6013,161.0,E00004,ALM-01
GR00332,PO00351,S00034,E8410A39-F901-2B9C-6057-153A4067F790,2025-12-01,Lámina de acero cal. 14,133.0,E00004,ALM-02
GR00333,PO00427,S00001,7C12D198-50C1-B8F7-E764-28C4197FA0FD,2025-12-01,Válvulas neumáticas,182.0,E00004,ALM-01
GR00334,PO00043,S00026,B73C62AB-FE4C-EFED-6F55-2C9E1B000F9F,2025-12-01,Flete local — carta porte anexa,1.0,E00004,ALM-02
GR00335,PO00184,S00040,CF51A203-A2D9-99BA-C146-ED52E73BC913,2025-12-02,Placa de acero A36,149.0,E00004,ALM-02
GR00336,PO00290,S00035,CBF925B5-6418-16B7-BF2B-43B422E9E527,2025-12-03,Barra redonda 1018,57.0,E00004,ALM-02
GR00337,PO00211,S00008,A3607681-2BBB-A89D-34FA-DEE106969D48,2025-12-05,Placa de acero A36,25.0,E00004,ALM-02
GR00338,PO00115,S00003,74577D47-D825-3010-3911-2943D10BF4DC,2025-12-05,Tubo estructural,14.0,E00004,ALM-02
GR00339,PO00308,S00035,B3E6F4C6-D428-DF6C-89AA-429334A0DCD4,2025-12-05,Perfil PTR 2x2,27.0,E00004,ALM-01
GR00340,PO00312,S00027,BFD467E7-7491-050C-F75E-FED82D6B5953,2025-12-05,Válvulas neumáticas,144.0,E00004,ALM-02
GR00341,PO00297,S00025,A590FD3C-AD6E-CC57-A520-C3D0FBCDBF5E,2025-12-08,Rodamientos SKF,145.0,E00004,ALM-01
GR00342,PO00325,S00025,9645F0E4-647D-C392-9C7E-B575637DDCD6,2025-12-08,Sellos hidráulicos,153.0,E00004,ALM-01
GR00343,PO00015,S00035,515A6B43-3189-1F48-E66E-2C1111DEFEBF,2025-12-08,Tubo estructural,159.0,E00004,ALM-02
GR00344,PO00394,S00012,56673E49-8133-8BDC-66CC-73768CCA8963,2025-12-08,Placa de acero A36,47.0,E00004,ALM-02
GR00345,PO00105,S00027,A090360D-27C7-655A-7B43-4A7222C0C475,2025-12-08,Rodamientos SKF,166.0,E00004,ALM-02
GR00346,PO00039,S00040,1CE62A9F-79AF-8348-10BB-C60D07BF63EE,2025-12-08,Perfil PTR 2x2,125.0,E00004,ALM-02
GR00347,PO00052,S00008,B173FCDF-3FE1-E8F3-35AD-DE8843E4F668,2025-12-10,Perfil PTR 2x2,3.0,E00004,ALM-01
GR00348,PO00078,S00025,4A94AE9F-CC35-1E4F-703E-957F35AB8466,2025-12-11,Motor eléctrico 5HP,182.0,E00004,ALM-02
GR00349,PO00257,S00025,502CF0EE-224A-66A6-AC0F-680115B24E1D,2025-12-11,Válvulas neumáticas,152.0,E00004,ALM-01
GR00350,PO00053,S00017,E2280FE3-722D-CE13-47A4-8C4246653497,2025-12-11,Placa de acero A36,48.0,E00004,ALM-02
GR00351,PO00307,S00039,E5DFC7AF-6403-C4BC-1486-0C2D1659DDCC,2025-12-11,Bandas industriales,118.0,E00004,ALM-01
GR00352,PO00086,S00033,8D7DD772-608E-2F5C-6117-727067C0518B,2025-12-12,Discos de corte,24.0,E00004,ALM-01
GR00353,PO00322,S00034,87A20E22-B298-B811-0B1E-C578DFF47C51,2025-12-12,Perfil PTR 2x2,95.0,E00004,ALM-02
GR00354,PO00270,S00031,B1AC040D-6C1C-C405-DC3F-42E0FCF7B842,2025-12-15,Brocas HSS,31.0,E00004,ALM-02
GR00355,PO00282,S00040,DC70CE22-24CA-F1B8-394A-97FDF28BF846,2025-12-15,Perfil PTR 2x2,60.0,E00004,ALM-01
GR00356,PO00316,S00033,D6B361E4-3B6D-CA0D-6FE5-040B1901EF87,2025-12-17,Brocas HSS,14.0,E00004,ALM-01
GR00357,PO00207,S00019,8F1C3FA0-7000-0009-B4E5-70BA7C3CC2BC,2025-12-18,Brocas HSS,11.0,E00004,ALM-01
