uuid,tipo,serie,folio,fecha,fecha_timbrado,rfc_emisor,nombre_emisor,rfc_receptor,nombre_receptor,uso_cfdi,forma_pago,metodo_pago,clave_prod_serv,descripcion,cantidad,valor_unitario,subtotal,iva,total,moneda,po_number,counterparty_id,approved_by
1090DC9D-2B31-71DC-FA54-9893E476231A,emitida,F,1428,2025-02-24,2025-02-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,IHL120323PQ0,Construcciones Hernández SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,306915.58,306915.58,49106.49,356022.07,MXN,,C00009,E00007
688B4CFB-7081-75FD-4648-BBE8F84CE7A9,emitida,F,1472,2025-02-24,2025-02-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,MNM040801DOQ,Construcciones Elizondo SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,103055.53,103055.53,16488.88,119544.41,MXN,,C00003,E00007
A92DCF4F-76F3-BA50-1830-208269BBA3C4,emitida,F,1530,2025-02-25,2025-02-25,TIN091214KL3,Talleres Industriales del Norte SA de CV,QSB920810FY7,Envases García S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,223834.57,223834.57,35813.53,259648.1,MXN,,C00008,E00007
6545C030-A981-FA54-F121-E129B45C9A54,recibida,A,76910,2025-02-26,2025-02-26,OSD160228AKR,Aceros Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Lámina de acero cal. 14,96.0,1981.48,190222.4,30435.58,220657.98,MXN,PO00250,S00008,E00002
2CE6F908-CECE-A5D3-5EA9-09EF7257DCB6,recibida,A,34342,2025-02-27,2025-03-01,JPY870826UGV,Soldadura Industrial SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Placa de acero A36,169.0,884.85,149539.9,23926.38,173466.28,MXN,PO00262,S00010,E00002
05CF079E-A095-2C4D-F3BD-2348854BC8FA,recibida,A,38526,2025-02-27,2025-02-28,LJA880717NNC,Ferretera Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,53.0,779.58,41317.8,6610.85,47928.65,MXN,PO00415,S00039,E00002
859F02BB-1EE2-6F39-EED4-DB8980104995,emitida,F,1469,2025-02-27,2025-02-27,TIN091214KL3,Talleres Industriales del Norte SA de CV,MNM040801DOQ,Construcciones Elizondo SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,245550.42,245550.42,39288.07,284838.49,MXN,,C00003,E00007
302B0401-EFED-098B-979A-7368BD96BB0A,recibida,A,97698,2025-02-27,2025-02-27,LPK240212P77,Aceros Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local — carta porte anexa,1.0,5247.95,5247.95,839.67,6087.62,MXN,PO00189,S00026,E00002
C28FA16B-0AA6-FCB9-C1BC-BE59D296A12D,recibida,A,94338,2025-02-28,2025-03-01,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,139.0,84.39,11729.9,1876.78,13606.68,MXN,PO00305,S00025,E00002
C53F1DB3-D275-BD43-8451-7303E94D4FBE,recibida,A,49246,2025-02-28,2025-03-02,WWH110626S3K,Grupo Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Tubo estructural,7.0,2028.56,14199.9,2271.98,16471.88,MXN,PO00240,S00035,E00002
59AE7302-8AE3-297E-34E2-41421A354475,recibida,A,72106,2025-02-28,2025-03-01,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,132.0,383.79,50659.9,8105.58,58765.48,MXN,PO00084,S00040,E00002
0991946D-537C-64B0-89D5-AF23050BD848,emitida,F,1447,2025-02-28,2025-02-28,TIN091214KL3,Talleres Industriales del Norte SA de CV,TVB051103QYM,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,161533.93,161533.93,25845.43,187379.36,MXN,,C00006,E00007
6589ADA1-345A-F934-B42A-2D939ABA0F15,recibida,A,31469,2025-03-03,2025-03-05,IXC940413YZC,Industrias Apodaca SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Electrodos 6013,179.0,242.5,43407.8,6945.25,50353.05,MXN,PO00233,S00042,E00002
DAAF7529-DEEF-F82A-0DD7-015869C165AE,recibida,A,19862,2025-03-03,2025-03-03,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,77.0,2516.59,193777.8,31004.45,224782.25,MXN,PO00124,S00022,E00002
B5CAA993-AACA-D101-F153-0F689215583A,recibida,A,54819,2025-03-03,2025-03-05,BGD030823RBW,Ferretera de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,150.0,1172.73,175909.9,28145.58,204055.48,MXN,PO00298,S00003,E00002
35F3DE4A-AC92-04B4-0306-A2580227B8D5,recibida,A,49832,2025-03-03,2025-03-05,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,177.0,934.17,165347.8,26455.65,191803.45,MXN,PO00401,S00013,E00002
0BCFD0FC-E3A1-AF97-7785-2DDB55527A3C,recibida,A,13613,2025-03-03,2025-03-05,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,23.0,2116.96,48690,7790.4,56480.4,MXN,PO00234,S00040,E00002
A5DD2836-E65F-A9FA-C38C-2EAFA8097A77,recibida,A,74295,2025-03-03,2025-03-03,JPY870826UGV,Soldadura Industrial SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Placa de acero A36,97.0,645.46,62609.9,10017.58,72627.48,MXN,PO00072,S00010,E00002
DF266424-7FCC-4456-20BC-2FA0FA801062,emitida,F,1505,2025-03-03,2025-03-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,YCA050705OHS,Autopartes Martínez SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,152777.06,152777.06,24444.33,177221.39,MXN,,C00017,E00007
71FCF2E6-B3DD-7820-BD20-C36A270524CB,emitida,F,1541,2025-03-03,2025-03-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,LSC21020236H,Envases López SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,99797.98,99797.98,15967.68,115765.66,MXN,,C00013,E00007
89D716EF-A62D-7221-A65D-958E936DD1A8,recibida,A,22977,2025-03-04,2025-03-05,LIP121209QK9,Aceros Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,148.0,723.51,107079.9,17132.78,124212.68,MXN,PO00146,S00013,E00002
2CAF3D2F-F026-A418-3D3F-BBEC697AE294,recibida,A,80124,2025-03-06,2025-03-08,YMF930303K2S,Aceros de México S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,116.0,47.61,5522.4,883.58,6405.98,MXN,PO00386,S00023,E00002
2B015723-0CF6-97A5-7603-C36CF1394E3C,recibida,A,75320,2025-03-07,2025-03-08,PMN121218LZJ,Servicios San Nicolás SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Lámina de acero cal. 14,11.0,5769.31,63462.4,10153.98,73616.38,MXN,PO00016,S00017,E00002
16DC5A6E-A789-0770-55EC-024AE64B9B37,recibida,A,29231,2025-03-07,2025-03-08,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,175.0,986.11,172569.9,27611.18,200181.08,MXN,PO00068,S00022,E00002
F168C605-CE1A-1669-9BBC-6CBC409CA8F2,recibida,A,40137,2025-03-10,2025-03-12,DBU231227UKE,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,58.0,677.41,39289.9,6286.38,45576.28,MXN,PO00119,S00002,E00002
3B1D0181-9CC3-C1F5-9129-BC759B08E5A8,recibida,A,78266,2025-03-10,2025-03-10,SJP030817VDZ,Suministros Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,69.0,574.2,39619.9,6339.18,45959.08,MXN,PO00034,S00038,E00002
833D3DF1-5E11-A680-D501-6ADA189AC35D,emitida,F,1523,2025-03-10,2025-03-10,TIN091214KL3,Talleres Industriales del Norte SA de CV,ONS8703145G7,Manufacturas López SAPI de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,169255.93,169255.93,27080.95,196336.88,MXN,,C00016,E00007
D28FCF68-C871-D7B3-8468-B74D85E3ADE5,recibida,A,94572,2025-03-12,2025-03-13,WGM241113MRL,Distribuidora Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,89.0,465.85,41460.5,6633.68,48094.18,MXN,PO00333,S00031,E00002
ECE9504B-03D7-F962-F804-43EEC3B8D179,recibida,A,35470,2025-03-12,2025-03-13,SJP030817VDZ,Suministros Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,105.0,359.62,37760.5,6041.68,43802.18,MXN,PO00281,S00038,E00002
2F8D8DED-6C4C-450B-623A-D0FC93267D25,recibida,A,63888,2025-03-14,2025-03-16,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Válvulas neumáticas,36.0,465.77,16767.8,2682.85,19450.65,MXN,PO00222,S00025,E00002
A616DDE4-B388-300A-3E20-718A0BB9A8F6,recibida,A,17209,2025-03-14,2025-03-14,YMF930303K2S,Aceros de México S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,159.0,54.59,8680,1388.8,10068.8,MXN,PO00088,S00023,E00002
87AD8B26-8EAA-5841-6AA0-426DF7C0D5F7,recibida,A,17675,2025-03-17,2025-03-18,IXC940413YZC,Industrias Apodaca SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,106.0,432.45,45840,7334.4,53174.4,MXN,PO00341,S00042,E00002
EF0B743E-BEE0-4762-7168-BDEC4DA838B7,recibida,A,83572,2025-03-17,2025-03-19,SJP030817VDZ,Suministros Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,106.0,802.66,85082.4,13613.18,98695.58,MXN,PO00169,S00038,E00002
584CB0F7-48DE-D8BE-031E-EF965F71DCC4,recibida,A,46152,2025-03-17,2025-03-18,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,99.0,212.91,21077.8,3372.45,24450.25,MXN,PO00404,S00011,E00002
946A95A6-F2E4-01AF-4702-1755F11CC0A4,emitida,F,1416,2025-03-17,2025-03-17,TIN091214KL3,Talleres Industriales del Norte SA de CV,MAQ03062825L,Envases Rodríguez SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,344510.15,344510.15,55121.62,399631.77,MXN,,C00015,E00007
B2AC4768-F122-4F43-C527-4F356DC56044,recibida,A,54847,2025-03-17,2025-03-17,IHV020423VE4,Metálica Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Consultoría estratégica,1.0,150000.0,150000,24000.0,174000.0,MXN,PO00359,S00030,E00002
AE46024D-51D0-5EF3-A918-83FC6772FE9F,recibida,A,18440,2025-03-18,2025-03-20,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Discos de corte,154.0,876.04,134910.5,21585.68,156496.18,MXN,PO00101,S00022,E00002
F5EA4128-854D-C3BF-61D8-5365BADA0C94,recibida,A,88966,2025-03-19,2025-03-21,BTN8908152SD,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,23.0,4585.12,105457.8,16873.25,122331.05,MXN,PO00171,S00001,E00002
F09E0302-B525-A4D9-83F0-23FD00F2BAA4,recibida,A,64414,2025-03-19,2025-03-20,CRH230311CX7,Metálica Escobedo SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,165647.8,165647.8,26503.65,192151.45,MXN,PO00391,S00016,E00002
8EF00DE1-FB4F-1972-5115-D7EE3B90908E,recibida,A,84595,2025-03-20,2025-03-21,DGN090812Y08,Herramientas Monterrey SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Electrodos 6013,125.0,663.28,82910,13265.6,96175.6,MXN,PO00190,S00019,E00002
A8D791B6-B52C-4358-D4A8-B45A75D1D776,emitida,F,1516,2025-03-20,2025-03-20,TIN091214KL3,Talleres Industriales del Norte SA de CV,YSD241219IB6,Autopartes Quintanilla S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,50394.82,50394.82,8063.17,58457.99,MXN,,C00004,E00007
BFEEB533-ACF5-9149-B1C9-D0DCA38CC35F,recibida,A,60642,2025-03-21,2025-03-22,EOK870428F5T,Gestoría y Enlace San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de gestión y enlace comercial,1.0,48000.0,48000,7680.0,55680.0,MXN,PO00293,S00004,E00002
F7FF88D4-B509-F08A-2C98-8BCA51397C06,recibida,A,73759,2025-03-24,2025-03-26,OSD160228AKR,Aceros Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,167.0,1024.42,171077.8,27372.45,198450.25,MXN,PO00013,S00008,E00002
27A158A0-EFFF-A2F4-B5AE-329D77617D80,recibida,A,5335,2025-03-24,2025-03-24,BGD030823RBW,Ferretera de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Lámina de acero cal. 14,85.0,1719.09,146122.4,23379.58,169501.98,MXN,PO00032,S00003,E00002
1D03C3D5-B862-ACC3-5489-9C37CFA9026B,recibida,A,63213,2025-03-24,2025-03-26,DZI910804SQ0,Pinturas San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Placa de acero A36,107.0,67.85,7260,1161.6,8421.6,MXN,PO00416,S00034,E00002
97A418B8-92D0-0319-20BD-14220B0B81DE,recibida,A,21219,2025-03-24,2025-03-24,DZI910804SQ0,Pinturas San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,63.0,166.47,10487.8,1678.05,12165.85,MXN,PO00219,S00034,E00002
3DE814AC-9CEA-B67B-BA82-854AC7E2A618,emitida,F,1417,2025-03-24,2025-03-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,MAQ03062825L,Envases Rodríguez SAPI de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,347849.71,347849.71,55655.95,403505.66,MXN,,C00015,E00007
CDB4ADAB-CA27-CD69-4226-4BA40775D778,emitida,F,1465,2025-03-24,2025-03-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,BBL150807MF5,Grupo Salinas S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,138176.31,138176.31,22108.21,160284.52,MXN,,C00018,E00007
D4A39A51-C481-EA69-F83B-F029B6AC2048,emitida,F,1486,2025-03-24,2025-03-24,TIN091214KL3,Talleres Industriales del Norte SA de CV,BNT021022VED,Construcciones Quintanilla S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,129857.28,129857.28,20777.16,150634.44,MXN,,C00010,E00007
EAC97D37-B587-8D33-1D5B-D8B04027B283,recibida,A,17988,2025-03-24,2025-03-25,EOK870428F5T,Gestoría y Enlace San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de gestión y enlace comercial,1.0,48000.0,48000,7680.0,55680.0,MXN,PO00153,S00004,E00002
44E2A94B-34EC-5264-AD7D-6F8139A0F145,recibida,A,85504,2025-03-25,2025-03-26,DBU231227UKE,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,166.0,288.32,47860.5,7657.68,55518.18,MXN,PO00400,S00002,E00002
D4E20134-389A-E4FD-80DD-B3862790E92F,emitida,F,1406,2025-03-25,2025-03-25,TIN091214KL3,Talleres Industriales del Norte SA de CV,TJB001222W10,Grupo Montemayor S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,76870.43,76870.43,12299.27,89169.7,MXN,,C00011,E00007
1EE93260-3002-D831-3227-E8D89C60C81B,recibida,A,51597,2025-03-26,2025-03-26,BGD030823RBW,Ferretera de México SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Lámina de acero cal. 14,66.0,1981.33,130767.8,20922.85,151690.65,MXN,PO00398,S00003,E00002
A33B3DFD-9048-65C6-F820-5AA7996F7E88,recibida,A,2540,2025-03-27,2025-03-29,DZI910804SQ0,Pinturas San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,104.0,58.56,6090.5,974.48,7064.98,MXN,PO00387,S00034,E00002
8C662766-7922-B440-E0F1-E44CEFD1B588,recibida,A,7155,2025-03-27,2025-03-27,GTT9311046XL,Servicios Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,14340.0,14340,2294.4,16634.4,MXN,PO00284,S00028,E00002
2F1DC121-7D02-4C6D-8BEA-75C1B86677AA,recibida,A,71158,2025-03-28,2025-03-30,IXC940413YZC,Industrias Apodaca SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,36.0,1188.68,42792.4,6846.78,49639.18,MXN,PO00030,S00042,E00002
A9A2E9CD-7B6F-65DF-1D9D-1D80F47E3CA0,recibida,A,70966,2025-03-28,2025-03-28,LPK240212P77,Aceros Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete local — carta porte anexa,1.0,16549.72,16549.72,2647.96,19197.68,MXN,PO00063,S00026,E00002
9770A3DB-E9FA-97E2-5BD9-3609B297A782,recibida,A,3797,2025-03-31,2025-04-02,OSD160228AKR,Aceros Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Tubo estructural,189.0,411.0,77679.9,12428.78,90108.68,MXN,PO00159,S00008,E00002
66D71D97-B193-C8B8-AE49-C0799BD0D4C7,recibida,A,5183,2025-03-31,2025-04-01,HQP910421HXF,Neumática Apodaca S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,47130.5,47130.5,7540.88,54671.38,MXN,PO00121,S00006,E00002
1DABB10A-BD10-F87C-6D0E-0597500D92A7,recibida,A,12551,2025-03-31,2025-03-31,ZLV900812OLD,Transportes Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,174.0,1119.96,194872.4,31179.58,226051.98,MXN,PO00210,S00022,E00002
4A1A4219-61BB-A5FB-D510-8BC02F9E1DDB,recibida,A,72696,2025-03-31,2025-04-01,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,52.0,341.73,17769.9,2843.18,20613.08,MXN,PO00275,S00011,E00002
7C602399-B8F4-0E5E-F6BA-BCCC0ACFBD89,emitida,F,1466,2025-04-01,2025-04-01,TIN091214KL3,Talleres Industriales del Norte SA de CV,BBL150807MF5,Grupo Salinas S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,271945.78,271945.78,43511.32,315457.1,MXN,,C00018,E00007
FE8C9AAB-7E38-8A19-46F7-B20AC3C49506,recibida,A,8845,2025-04-02,2025-04-04,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Discos de corte,31.0,526.79,16330.5,2612.88,18943.38,MXN,PO00202,S00011,E00002
1AEC8B70-AC0E-7307-7DDC-AAF6AC95ADB1,emitida,F,1426,2025-04-02,2025-04-02,TIN091214KL3,Talleres Industriales del Norte SA de CV,IHL120323PQ0,Construcciones Hernández SA de CV,G01,03,PPD,23271800,Corte y doblez,1.0,44602.9,44602.9,7136.46,51739.36,MXN,,C00009,E00007
7702BEBA-0623-FFBF-1E42-D2B800679B62,recibida,A,82080,2025-04-03,2025-04-03,FNI920522YRY,Hidráulica Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,50.0,3929.21,196460.5,31433.68,227894.18,MXN,PO00099,S00027,E00002
DCDA8CC1-8427-4378-B40D-8AEFA0BA6142,emitida,F,1457,2025-04-03,2025-04-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,QPC951019FXZ,Envases Villarreal SA de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,357122.76,357122.76,57139.64,414262.4,MXN,,C00012,E00007
7796048F-B4B9-FB73-29DE-BCCC429E09BD,emitida,F,1509,2025-04-04,2025-04-04,TIN091214KL3,Talleres Industriales del Norte SA de CV,HYZ031207YRR,Autopartes Villarreal SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,52910.41,52910.41,8465.67,61376.08,MXN,,C00007,E00007
E07309DE-6A8F-7654-1552-87C70B961346,emitida,F,1532,2025-04-04,2025-04-04,TIN091214KL3,Talleres Industriales del Norte SA de CV,QSB920810FY7,Envases García S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,343447.54,343447.54,54951.61,398399.15,MXN,,C00008,E00007
68A69E71-DF22-3246-E6FB-61D3FBA26C21,recibida,A,57867,2025-04-04,2025-04-06,SZC9707063JK,Refacciones San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,67.0,282.79,18946.86,3031.5,21978.36,MXN,PO00012,S00007,E00002
3283DAA4-E212-AB7C-9D36-1CB6BCC57BE0,recibida,A,59026,2025-04-07,2025-04-09,UWP921026BTX,Electrónica Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,8.0,1243.47,9947.8,1591.65,11539.45,MXN,PO00036,S00025,E00002
171B1B80-09B7-FDF7-7D8D-3DDD2CF149CB,recibida,A,7462,2025-04-07,2025-04-07,OSD160228AKR,Aceros Santa Catarina SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Barra redonda 1018,80.0,2357.6,188607.8,30177.25,218785.05,MXN,PO00026,S00008,E00002
8A34B26B-72CC-3FC5-5F77-5A7A25DFAC07,recibida,A,21411,2025-04-07,2025-04-09,DGQ240803D6V,Ferretera San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,89.0,115.84,10310,1649.6,11959.6,MXN,PO00334,S00011,E00002
9AA33580-FB70-8DD7-BF3D-5023140642A8,emitida,F,1534,2025-04-07,2025-04-07,TIN091214KL3,Talleres Industriales del Norte SA de CV,QSB920810FY7,Envases García S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,115984.61,115984.61,18557.54,134542.15,MXN,,C00008,E00007
23E7CD20-700E-A842-F334-685DB6AD478C,recibida,A,61807,2025-04-07,2025-04-08,EOK870428F5T,Gestoría y Enlace San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de gestión y enlace comercial,1.0,64000.0,64000,10240.0,74240.0,MXN,PO00223,S00004,E00002
1C3892E8-F2CF-CD63-80AB-4B7F2E968660,recibida,A,59169,2025-04-07,2025-04-09,SZC9707063JK,Refacciones San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Electrodos 6013,125.0,138.12,17264.76,2762.36,20027.12,MXN,PO00301,S00007,E00002
7957595F-25EE-2F0F-76A3-0EB0C50C71F4,emitida,F,1540,2025-04-08,2025-04-08,TIN091214KL3,Talleres Industriales del Norte SA de CV,LSC21020236H,Envases López SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,70993.68,70993.68,11358.99,82352.67,MXN,,C00013,E00007
BDCF6FD4-88DF-12C1-1FC8-628D4B4D1079,recibida,A,51329,2025-04-09,2025-04-09,EOK870428F5T,Gestoría y Enlace San Nicolás S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80101500,Servicios de gestión y enlace comercial,1.0,64000.0,64000,10240.0,74240.0,MXN,PO00360,S00004,E00002
AE61716A-1FB6-21AE-EC4E-8CBBA2AA378C,recibida,A,4105,2025-04-14,2025-04-14,DBU231227UKE,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,102.0,230.86,23547.8,3767.65,27315.45,MXN,PO00368,S00002,E00002
21BD55EB-915A-A3C0-7737-CFB5C3B1927B,recibida,A,12278,2025-04-14,2025-04-16,ILK110504O8G,Metálica San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Lámina de acero cal. 14,194.0,865.31,167869.9,26859.18,194729.08,MXN,PO00131,S00040,E00002
8BBF1B30-9372-92E6-AF20-6A9DF9D18507,recibida,A,18100,2025-04-14,2025-04-15,YMF930303K2S,Aceros de México S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,31.0,258.32,8007.8,1281.25,9289.05,MXN,PO00187,S00023,E00002
DA05D2FC-1C71-A821-22F1-C32B47D5AC92,recibida,A,61118,2025-04-14,2025-04-15,LJA880717NNC,Ferretera Monterrey S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,16.0,1631.88,26110,4177.6,30287.6,MXN,PO00106,S00039,E00002
42FC7EDF-813A-3AA5-7D81-0C217F764FCE,emitida,F,1436,2025-04-14,2025-04-14,TIN091214KL3,Talleres Industriales del Norte SA de CV,DLJ130219ENL,Grupo Martínez SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,145682.66,145682.66,23309.23,168991.89,MXN,,C00014,E00007
66AA394C-0CBE-938D-2B33-9734DA119684,emitida,F,1491,2025-04-14,2025-04-14,TIN091214KL3,Talleres Industriales del Norte SA de CV,IVN2105163NY,Grupo Salinas SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,134241.94,134241.94,21478.71,155720.65,MXN,,C00019,E00007
