receipt_id,po_number,supplier_id,invoice_uuid,fecha,descripcion,cantidad,received_by,warehouse
GR00191,PO00095,S00024,B84793A9-4B79-45C6-1B57-375C69EDA1C8,2025-08-14,Motor eléctrico 5HP,24.0,E00004,ALM-02
GR00192,PO00058,S00019,2EEC5BEA-48C7-60CE-5026-D80A0B009C17,2025-08-15,Barra redonda 1018,4.0,E00004,ALM-01
GR00193,PO00069,S00039,52D7824F-9CCF-D8A2-47F4-19CD7CE353FF,2025-08-18,Barra redonda 1018,37.0,E00004,ALM-02
GR00194,PO00087,S00032,65A419A4-6453-287C-333C-B8D5ED16DD8E,2025-08-22,Motor eléctrico 5HP,75.0,E00004,ALM-02
GR00195,PO00016,S00039,D32468C0-807C-18C1-F409-45537BB44E8B,2025-08-25,Barra redonda 1018,41.0,E00004,ALM-01
GR00196,PO00430,S00026,BE603D2A-CF72-DC3E-646E-FEFA62C85123,2025-08-29,Motor eléctrico 5HP,40.0,E00004,ALM-01
GR00197,PO00007,S00028,2175E359-16F2-4468-7EF1-19518E68C624,2025-08-29,Motor eléctrico 5HP,97.0,E00004,ALM-02
GR00198,PO00180,S00022,21E8AC65-8ECC-2626-51F7-98C911696F49,2025-09-01,Rodamientos SKF,91.0,E00004,ALM-01
GR00199,PO00175,S00039,64812DC4-0969-25FE-DDF8-BF27B699283A,2025-09-01,Perfil PTR 2x2,61.0,E00004,ALM-02
GR00200,PO00263,S00020,BEA271A2-A90A-9D89-3C45-745640E41F58,2025-09-01,Rodamientos SKF,181.0,E00004,ALM-02
GR00201,PO00036,S00001,B5B12EE5-9314-9227-6AC4-C6153073C640,2025-09-01,Motor eléctrico 5HP,200.0,E00004,ALM-01
GR00202,PO00144,S00019,77D7B334-F06E-F762-C460-4606E4429B5F,2025-09-02,Lámina de acero cal. 14,63.0,E00004,ALM-02
GR00203,PO00449,S00019,5859904D-6816-4663-A05D-BD1368C235D4,2025-09-03,Barra redonda 1018,100.0,E00004,ALM-02
GR00204,PO00490,S00009,C582880E-2C4B-9B9A-2BC1-26915FF674E9,2025-09-05,Perfil PTR 2x2,81.0,E00004,ALM-01
GR00205,PO00193,S00040,A01DB751-C73B-EAB0-316C-BC48C81C1EA7,2025-09-05,Válvulas neumáticas,49.0,E00004,ALM-01
GR00206,PO00419,S00023,A2AB5673-962C-E6B8-A70C-27842CAB7FB7,2025-09-05,Rodamientos SKF,17.0,E00004,ALM-01
GR00207,PO00302,S00029,F94A8968-CA83-3E87-6890-4DF65C087A84,2025-09-08,Brocas HSS,105.0,E00004,ALM-02
GR00208,PO00221,S00038,73AD8D3A-CD04-09DB-20C9-FCCCB3FCC776,2025-09-08,Brocas HSS,32.0,E00004,ALM-02
GR00209,PO00183,S00016,72422545-7F98-5D3B-8A80-CAD86AD6418F,2025-09-08,Electrodos 6013,71.0,E00004,ALM-01
GR00210,PO00010,S00032,CB07E7CA-5180-3730-A6B0-132BD7E54335,2025-09-08,Sellos hidráulicos,193.0,E00004,ALM-01
GR00211,PO00393,S00021,0B0A7967-3034-3AB5-AF88-19DE64AA11D6,2025-09-08,Perfil PTR 2x2,96.0,E00004,ALM-02
GR00212,PO00473,S00035,F83AD800-E284-E956-9FEC-2DF63014FE0D,2025-09-08,Rodamientos SKF,3.0,E00004,ALM-01
GR00213,PO00268,S00020,2306DD43-1FA6-3C5A-B2C9-AA518E47490C,2025-09-09,Válvulas neumáticas,136.0,E00004,ALM-01
GR00214,PO00237,S00004,F33D43F0-A084-1339-7BCD-76AA1E4A6BE6,2025-09-09,Discos de corte,83.0,E00004,ALM-01
GR00215,PO00421,S00038,3DE92CD0-3A32-0164-AB19-FAB5847D1D56,2025-09-11,Brocas HSS,100.0,E00004,ALM-02
GR00216,PO00113,S00035,2358701A-19D9-7E6D-19F6-7283F0FDDA92,2025-09-12,Rodamientos SKF,120.0,E00004,ALM-02
GR00217,PO00220,S00022,77F4578C-138C-6F5A-1362-F7DF68B073CD,2025-09-15,Sellos hidráulicos,16.0,E00004,ALM-02
GR00218,PO00527,S00028,19B3D911-3402-86D3-55B0-951DC13CFC4D,2025-09-15,Rodamientos SKF,121.0,E00004,ALM-02
GR00219,PO00384,S00037,9D1058E7-9D8F-FE0E-6764-CB03F0E39BD4,2025-09-16,Rodamientos SKF,144.0,E00004,ALM-01
GR00220,PO00168,S00035,BE345462-A90E-AE20-C8BC-C681C79FEE86,2025-09-16,Válvulas neumáticas,66.0,E00004,ALM-02
GR00221,PO00030,S00037,561DB456-E040-D18E-9C49-530985EEDF43,2025-09-17,Motor eléctrico 5HP,76.0,E00004,ALM-02
GR00222,PO00323,S00039,862EAA34-3989-22C2-6714-90635480C8F7,2025-09-18,Placa de acero A36,153.0,E00004,ALM-01
GR00223,PO00043,S00028,5E172829-9E18-8E87-C217-9E2C6283AA73,2025-09-22,Motor eléctrico 5HP,40.0,E00004,ALM-02
GR00224,PO00083,S00019,86003DC9-0414-CCA4-F50B-201EAE76FC17,2025-09-22,Lámina de acero cal. 14,184.0,E00004,ALM-02
GR00225,PO00536,S00019,5BD70479-4605-D8F9-2FDA-583B83E8CBBB,2025-09-22,Lámina de acero cal. 14,137.0,E00004,ALM-01
GR00226,PO00533,S00016,B8F4B7A8-E851-241C-9339-7589089D2A60,2025-09-26,Discos de corte,138.0,E00004,ALM-01
GR00227,PO00526,S00009,85A8EE45-E738-ECC1-DDE5-BD37542762D8,2025-09-26,Lámina de acero cal. 14,35.0,E00004,ALM-01
GR00228,PO00491,S00039,79E5D7BD-E5B8-295F-1AB7-3FA4E7CDEEB7,2025-09-29,Lámina de acero cal. 14,130.0,E00004,ALM-02
GR00229,PO00306,S00004,FCA0C768-8640-CF3C-821B-24F5690B62F8,2025-10-01,Guantes de carnaza,62.0,E00004,ALM-01
GR00230,PO00498,S00019,07714705-F7F5-8A8F-B2FD-9CB184BF9337,2025-10-03,Placa de acero A36,34.0,E00004,ALM-02
GR00231,PO00110,S00028,FA27EBC9-0ECC-3134-2CD3-DB3791DE0D69,2025-10-06,Motor eléctrico 5HP,21.0,E00004,ALM-02
GR00232,PO00056,S00023,D0E797E0-D90D-1748-D33D-AF23F7425465,2025-10-06,Rodamientos SKF,63.0,E00004,ALM-01
GR00233,PO00138,S00023,BF80D751-DBFD-4C58-D8A8-616ADB62D331,2025-10-06,Rodamientos SKF,100.0,E00004,ALM-01
GR00234,PO00022,S00033,07136DFB-E001-F534-2387-1E42780BA92E,2025-10-06,Flete local — carta porte anexa,1.0,E00004,ALM-02
GR00235,PO00075,S00009,08426FF2-A861-DC2F-705F-332DACADBFD1,2025-10-07,Placa de acero A36,115.0,E00004,ALM-01
GR00236,PO00439,S00028,C83566DE-9B46-237C-3492-90594C1E3159,2025-10-07,Bandas industriales,58.0,E00004,ALM-01
GR00237,PO00001,S00029,2EAE170F-D449-5B18-BB70-C35DEA3867A5,2025-10-08,Guantes de carnaza,22.0,E00004,ALM-01
GR00238,PO00192,S00017,E062C303-7FD2-CED3-3EAA-59AAF3108747,2025-10-09,Válvulas neumáticas,172.0,E00004,ALM-02
GR00239,PO00211,S00029,0CE5806A-4FEC-832F-8306-5FACCA16774D,2025-10-10,Brocas HSS,81.0,E00004,ALM-01
GR00240,PO00337,S00021,9F129A91-C1BD-7413-13DF-2C235B8E73BB,2025-10-10,Tubo estructural,106.0,E00004,ALM-01
GR00241,PO00215,S00016,E836A8BD-DA66-6A97-F989-94AE4D5811A1,2025-10-13,Solvente industrial,45.0,E00004,ALM-02
GR00242,PO00065,S00024,96860C67-C99A-B40A-5128-A9A4C795E4BB,2025-10-13,Motor eléctrico 5HP,69.0,E00004,ALM-01
GR00243,PO00271,S00019,D9EA63A0-F872-D4E4-73EA-9415586ADE67,2025-10-13,Barra redonda 1018,1.0,E00004,ALM-02
GR00244,PO00051,S00020,2F0D0516-99A4-6485-FC45-B8A76195A41D,2025-10-13,Sellos hidráulicos,14.0,E00004,ALM-02
GR00245,PO00517,S00029,EA72D09D-D72B-8639-9938-E0D43702769C,2025-10-13,Guantes de carnaza,82.0,E00004,ALM-02
GR00246,PO00287,S00016,F0043EC1-2AE8-42E5-F2B7-4E9387EB78AE,2025-10-15,Guantes de carnaza,141.0,E00004,ALM-01
GR00247,PO00194,S00009,B4503E64-3436-C5BE-0A06-2DD8D8102305,2025-10-16,Lámina de acero cal. 14,103.0,E00004,ALM-02
GR00248,PO00136,S00032,7AD2763D-0E3A-1F4D-5CF3-A5B996B95CBA,2025-10-17,Válvulas neumáticas,21.0,E00004,ALM-01
GR00249,PO00208,S00029,85D35457-A641-15F2-EE35-528A39A00213,2025-10-20,Electrodos 6013,197.0,E00004,ALM-02
GR00250,PO00390,S00009,0EAD9FC3-7559-D59F-E049-F1F57F3DE16F,2025-10-20,Barra redonda 1018,151.0,E00004,ALM-01
GR00251,PO00146,S00022,A7FC426D-C9B7-0822-E0BA-ED749E1A841B,2025-10-20,Sellos hidráulicos,134.0,E00004,ALM-02
GR00252,PO00316,S00022,221AE363-7B80-B11F-C901-B95F5B35F002,2025-10-20,Sellos hidráulicos,38.0,E00004,ALM-02
GR00253,PO00276,S00018,83DF3BD7-4B05-D6CA-9798-FD62DFC462F9,2025-10-20,Brocas HSS,98.0,E00004,ALM-02
GR00254,PO00363,S00035,16291F8B-99C2-7984-1725-43961F4A8608,2025-10-20,Válvulas neumáticas,10.0,E00004,ALM-01
GR00255,PO00014,S00030,23A707BD-0773-E9CE-7853-92F999108D47,2025-10-20,Motor eléctrico 5HP,186.0,E00004,ALM-02
GR00256,PO00385,S00023,2A8C585C-4C59-1FD6-36D3-9DF4136292F0,2025-10-24,Sellos hidráulicos,171.0,E00004,ALM-01
GR00257,PO00161,S00037,C137F79F-4CDB-0364-9605-A11F393B4F6B,2025-10-27,Rodamientos SKF,60.0,E00004,ALM-01
GR00258,PO00379,S00021,A693C642-F39C-5841-FE31-D405CDED21C5,2025-10-27,Perfil PTR 2x2,114.0,E00004,ALM-01
GR00259,PO00409,S00024,AED47BDB-1DB5-B83E-05C7-83208C383458,2025-10-28,Motor eléctrico 5HP,180.0,E00004,ALM-01
GR00260,PO00034,S00038,85B6CEB9-BF66-7AB4-55FB-2280932AA794,2025-10-29,Discos de corte,122.0,E00004,ALM-01
GR00261,PO00364,S00024,9165D384-3A42-6396-8829-3554BC5935CB,2025-10-30,Sellos hidráulicos,193.0,E00004,ALM-02
GR00262,PO00260,S00029,9FAE6141-3A1E-5B56-2A1D-BF824086533D,2025-11-03,Brocas HSS,87.0,E00004,ALM-01
GR00263,PO00341,S00029,9498E0B3-5CB2-3618-67D7-7EE05EE11D22,2025-11-03,Solvente industrial,196.0,E00004,ALM-02
GR00264,PO00348,S00022,3EBE2B3A-00E9-8677-CBF7-B0969AE93C8F,2025-11-03,Bandas industriales,79.0,E00004,ALM-02
GR00265,PO00387,S00035,C26EA1C1-8399-CE69-590E-CC34B0FF7E55,2025-11-04,Sellos hidráulicos,74.0,E00004,ALM-02
GR00266,PO00405,S00039,1672CEF6-21BE-6AAD-E094-09FBB83B06BF,2025-11-05,Placa de acero A36,102.0,E00004,ALM-02
GR00267,PO00104,S00039,741D5566-6769-3123-8526-22B5C019DAA0,2025-11-07,Placa de acero A36,31.0,E00004,ALM-02
GR00268,PO00160,S00024,FDC165D3-3D4C-F7E3-B963-46E4007A5108,2025-11-07,Motor eléctrico 5HP,86.0,E00004,ALM-02
GR00269,PO00497,S00039,6D111FBE-F0B7-4BDB-736E-EF368A1ABE8B,2025-11-11,Perfil PTR 2x2,86.0,E00004,ALM-01
GR00270,PO00266,S00019,F114E93A-685E-7DAE-436A-1F70301BA4BB,2025-11-11,Placa de acero A36,13.0,E00004,ALM-02
GR00271,PO00325,S00029,4A1C4E46-AAC5-0535-0F47-69F58DB93FAD,2025-11-12,Guantes de carnaza,51.0,E00004,ALM-02
GR00272,PO00122,S00037,C02FB522-1FA4-2779-CF35-BFEB7A5D33D5,2025-11-14,Motor eléctrico 5HP,29.0,E00004,ALM-01
GR00273,PO00299,S00009,A5326684-D210-1E03-7609-E7940747F9C6,2025-11-14,Placa de acero A36,102.0,E00004,ALM-01
GR00274,PO00100,S00032,8AA6E277-5142-71E6-8C69-BFC0E1507E58,2025-11-14,Motor eléctrico 5HP,20.0,E00004,ALM-02
GR00275,PO00427,S00022,F4F74AAA-32B7-9C95-C414-BFB44DF7B92E,2025-11-17,Rodamientos SKF,178.0,E00004,ALM-02
GR00276,PO00412,S00023,514BE8E7-DEFC-31BB-5ECB-E93142DE3544,2025-11-17,Válvulas neumáticas,49.0,E00004,ALM-02
GR00277,PO00499,S00001,A833221F-F777-C7A8-0635-0D03443BF44B,2025-11-17,Motor eléctrico 5HP,138.0,E00004,ALM-01
GR00278,PO00472,S00033,54290B0B-F62F-F26D-F6FE-2632BD02EED2,2025-11-17,Flete local — carta porte anexa,1.0,E00004,ALM-01
GR00279,PO00243,S00019,0E466DBE-7EBC-E414-C4A0-499F6BC64D98,2025-11-19,Barra redonda 1018,125.0,E00004,ALM-02
GR00280,PO00436,S00040,B8DDAA93-23E3-415B-B8C3-38AE871FDA74,2025-11-19,Bandas industriales,171.0,E00004,ALM-02
GR00281,PO00317,S00001,3159AF5F-93CA-C47B-3D45-116D2864C624,2025-11-19,Sellos hidráulicos,22.0,E00004,ALM-02
GR00282,PO00433,S00029,3ADEC602-85D4-8CF5-BAB1-4BC691733BA2,2025-11-20,Brocas HSS,195.0,E00004,ALM-02
GR00283,PO00151,S00016,D1E04292-2A23-8262-2C5F-56D140477989,2025-11-20,Discos de corte,20.0,E00004,ALM-01
GR00284,PO00008,S00029,6E16321F-32A2-59D4-5C76-09E0D775EA70,2025-11-24,Brocas HSS,47.0,E00004,ALM-02
GR00285,PO00285,S00038,D087B609-605A-FEE5-75B4-5C1E21EEFD64,2025-11-24,Guantes de carnaza,198.0,E00004,ALM-01
GR00286,PO00286,S00039,CFD08077-5D7F-5A51-5578-82768F052278,2025-11-24,Placa de acero A36,138.0,E00004,ALM-01
GR00287,PO00163,S00035,1F72C8CB-D898-6F08-73BE-50E9A55924E6,2025-11-24,Motor eléctrico 5HP,19.0,E00004,ALM-02
GR00288,PO00447,S00030,4FDFAE0A-1EE4-168E-EE0A-8D1C9560A236,2025-11-24,Bandas industriales,105.0,E00004,ALM-02
GR00289,PO00121,S00017,5A72FD86-092C-FCB8-0F21-6EC481DDBBF7,2025-11-27,Sellos hidráulicos,112.0,E00004,ALM-01
GR00290,PO00264,S00023,CBC5023E-EB39-12CA-7093-05C23D0E9C6E,2025-11-28,Sellos hidráulicos,72.0,E00004,ALM-02
GR00291,PO00394,S00030,01B146D5-89F2-DDD7-338F-EB5A5EE1F581,2025-11-28,Válvulas neumáticas,85.0,E00004,ALM-01
GR00292,PO00297,S00033,1779BFFE-E8E6-3CDF-41CE-3815B17BD4F5,2025-11-28,Flete local — carta porte anexa,1.0,E00004,ALM-01
GR00293,PO00064,S00038,9AA66C3E-C72C-1D99-F646-AC33DBAB42A2,2025-12-01,Solvente industrial,39.0,E00004,ALM-02
GR00294,PO00032,S00024,BBB53824-6E8B-20AA-25BB-C3F1964EDDD2,2025-12-01,Sellos hidráulicos,75.0,E00004,ALM-02
GR00295,PO00119,S00023,80F1B2A5-2A55-DFC9-1EEA-0145B08A00E2,2025-12-01,Sellos hidráulicos,38.0,E00004,ALM-02
GR00296,PO00214,S00037,AF701877-B2E3-DFB6-6902-918EF9FCFBCD,2025-12-03,Motor eléctrico 5HP,98.0,E00004,ALM-01
GR00297,PO00102,S00019,46E455EB-552E-42E4-E962-87086E3C6D67,2025-12-03,Perfil PTR 2x2,131.0,E00004,ALM-02
GR00298,PO00324,S00029,9FC84F49-E72A-3CDF-5E61-06FEC50BF8AC,2025-12-04,Solvente industrial,93.0,E00004,ALM-01
GR00299,PO00315,S00039,D6CE8910-DDAA-35FE-51C1-4B6D8C3E142A,2025-12-04,Perfil PTR 2x2,21.0,E00004,ALM-01
GR00300,PO00024,S00024,A284EEDA-8B88-5172-BFB1-CC483C969C82,2025-12-04,Rodamientos SKF,17.0,E00004,ALM-02
GR00301,PO00251,S00016,C534FFBD-B6C8-70BE-43E0-32805D5614E9,2025-12-08,Solvente industrial,104.0,E00004,ALM-01
GR00302,PO00197,S00018,E5575A19-3AD2-98A9-7F62-A6DF14E96CFC,2025-12-08,Electrodos 6013,135.0,E00004,ALM-02
GR00303,PO00445,S00035,83DF11C8-F0BC-0E6E-CD28-800873B57B74,2025-12-08,Válvulas neumáticas,64.0,E00004,ALM-02
GR00304,PO00098,S00023,3E21EB16-B0F1-EA80-E0F6-7FBE0FB9D35C,2025-12-08,Rodamientos SKF,35.0,E00004,ALM-02
GR00305,PO00172,S00029,434C4978-DF15-5507-0078-2EA3337EB129,2025-12-08,Solvente industrial,25.0,E00004,ALM-01
GR00306,PO00270,S00033,BF54DA5F-94DB-B548-37D6-FE4F78C3F841,2025-12-10,Flete local — carta porte anexa,1.0,E00004,ALM-01
GR00307,PO00202,S00039,3A806214-86FF-C22F-43AF-50C810D2C82B,2025-12-11,Tubo estructural,99.0,E00004,ALM-02
GR00308,PO00327,S00019,8170AD86-80B3-49EA-673A-E4213DA0F6AC,2025-12-12,Lámina de acero cal. 14,50.0,E00004,ALM-01
GR00309,PO00165,S00028,9603D712-8C7A-2469-2245-6295D51AF221,2025-12-15,Válvulas neumáticas,112.0,E00004,ALM-01
GR00310,PO00501,S00035,84B986EB-E48B-7EA4-B50B-1083BBFF5548,2025-12-15,Rodamientos SKF,116.0,E00004,ALM-02
GR00311,PO00371,S00019,D0B2DA52-544A-AEAD-FB02-D41FE978DBDE,2025-12-16,Barra redonda 1018,13.0,E00004,ALM-02
GR00312,PO00177,S00019,44464387-91FB-C621-A47E-9AAF441C7FD0,2025-12-16,Perfil PTR 2x2,25.0,E00004,ALM-01
GR00313,PO00112,S00009,8D29A2F0-F251-844A-06B2-9B4E98E61D70,2025-12-19,Perfil PTR 2x2,82.0,E00004,ALM-02
