entry_id,fecha,account_code,account_name,debit,credit,descripcion,invoice_uuid,txn_id
GL00742,2025-04-01,1180,IVA acreditable,993.6,0,IVA factura 61660,B6CFD5AA-E152-E01D-4A14-E44FB855F18D,
GL00743,2025-04-01,2100,Proveedores,0,7203.6,Factura 61660 Suministros Guadalupe SA de CV,B6CFD5AA-E152-E01D-4A14-E44FB855F18D,
GL00744,2025-04-01,6000,Gastos consumibles,168392.4,0,Factura 50544 Ferretera Santa Catarina SAPI de CV,DDAA1F92-C017-665D-909A-2CE1AE3C6FC1,
GL00745,2025-04-01,1180,IVA acreditable,26942.78,0,IVA factura 50544,DDAA1F92-C017-665D-909A-2CE1AE3C6FC1,
GL00746,2025-04-01,2100,Proveedores,0,195335.18,Factura 50544 Ferretera Santa Catarina SAPI de CV,DDAA1F92-C017-665D-909A-2CE1AE3C6FC1,
GL00747,2025-04-01,2100,Proveedores,66920.28,0,Pago Suministros Guadalupe SA de CV,833EE207-6790-FAE7-FBA4-5D05F152B60A,TX00110
GL00748,2025-04-01,1020,Bancos,0,66920.28,Pago Suministros Guadalupe SA de CV,833EE207-6790-FAE7-FBA4-5D05F152B60A,TX00110
GL00749,2025-04-01,6000,Gastos servicios,64000,0,Factura 43256 Gestoría y Enlace Santa Catarina S de RL de CV,E795BD2A-A84B-39AE-8C11-7FCFA34DFAA9,
GL00750,2025-04-01,1180,IVA acreditable,10240.0,0,IVA factura 43256,E795BD2A-A84B-39AE-8C11-7FCFA34DFAA9,
GL00751,2025-04-01,2100,Proveedores,0,74240.0,Factura 43256 Gestoría y Enlace Santa Catarina S de RL de CV,E795BD2A-A84B-39AE-8C11-7FCFA34DFAA9,
GL00752,2025-04-02,2100,Proveedores,41432.65,0,Pago Herramientas del Norte SAPI de CV,312F1F1A-D992-ED93-1A7B-F5688CAAC992,TX00111
GL00753,2025-04-02,1020,Bancos,0,41432.65,Pago Herramientas del Norte SAPI de CV,312F1F1A-D992-ED93-1A7B-F5688CAAC992,TX00111
GL00754,2025-04-03,2100,Proveedores,6347.98,0,Pago Suministros Guadalupe SA de CV,A5289E6B-3DBA-B496-8885-DB13D39A411E,TX00112
GL00755,2025-04-03,1020,Bancos,0,6347.98,Pago Suministros Guadalupe SA de CV,A5289E6B-3DBA-B496-8885-DB13D39A411E,TX00112
GL00756,2025-04-03,2100,Proveedores,11551.05,0,Pago Ferretera Guadalupe S de RL de CV,DE245710-DB14-8597-1D59-7E05F2112C0B,TX00113
GL00757,2025-04-03,1020,Bancos,0,11551.05,Pago Ferretera Guadalupe S de RL de CV,DE245710-DB14-8597-1D59-7E05F2112C0B,TX00113
GL00758,2025-04-03,6000,Gastos refacciones,15687.8,0,Factura 15742 Pinturas Escobedo S de RL de CV,F4828865-1412-0185-D880-E0C0F49006CF,
GL00759,2025-04-03,1180,IVA acreditable,2510.05,0,IVA factura 15742,F4828865-1412-0185-D880-E0C0F49006CF,
GL00760,2025-04-03,2100,Proveedores,0,18197.85,Factura 15742 Pinturas Escobedo S de RL de CV,F4828865-1412-0185-D880-E0C0F49006CF,
GL00761,2025-04-03,1020,Bancos,143913.27,0,Cobro Envases Elizondo SA de CV,16CC95BF-2FC1-31B8-F3B7-DB2B61DB052E,TX00114
GL00762,2025-04-03,1200,Clientes,0,143913.27,Cobro Envases Elizondo SA de CV,16CC95BF-2FC1-31B8-F3B7-DB2B61DB052E,TX00114
GL00763,2025-04-03,1020,Bancos,100316.6,0,Cobro Grupo Quintanilla S de RL de CV,77624F78-C16B-6C7E-EABC-AD2AC70A11D5,TX00115
GL00764,2025-04-03,1200,Clientes,0,100316.6,Cobro Grupo Quintanilla S de RL de CV,77624F78-C16B-6C7E-EABC-AD2AC70A11D5,TX00115
GL00765,2025-04-03,1020,Bancos,448100.96,0,Cobro Grupo Martínez SA de CV,FFA38FCA-CC20-FB39-DCD0-BC5E57760985,TX00116
GL00766,2025-04-03,1200,Clientes,0,448100.96,Cobro Grupo Martínez SA de CV,FFA38FCA-CC20-FB39-DCD0-BC5E57760985,TX00116
GL00767,2025-04-04,2100,Proveedores,4396.4,0,Pago Refacciones Regiomontana SAPI de CV,2264E054-1B22-73B5-620B-46B7F8E24B08,TX00117
GL00768,2025-04-04,1020,Bancos,0,4396.4,Pago Refacciones Regiomontana SAPI de CV,2264E054-1B22-73B5-620B-46B7F8E24B08,TX00117
GL00769,2025-04-04,2100,Proveedores,49882.78,0,Pago Metálica San Nicolás SA de CV,0412A224-ED5E-20FF-B8CE-2F58896C2696,TX00118
GL00770,2025-04-04,1020,Bancos,0,49882.78,Pago Metálica San Nicolás SA de CV,0412A224-ED5E-20FF-B8CE-2F58896C2696,TX00118
GL00771,2025-04-04,6000,Gastos servicios,29570.5,0,Factura 84277 Hidráulica Industrial S de RL de CV,92942BC8-E49F-F0FC-4D4D-9E9C4B2DAEA8,
GL00772,2025-04-04,1180,IVA acreditable,4731.28,0,IVA factura 84277,92942BC8-E49F-F0FC-4D4D-9E9C4B2DAEA8,
GL00773,2025-04-04,2100,Proveedores,0,34301.78,Factura 84277 Hidráulica Industrial S de RL de CV,92942BC8-E49F-F0FC-4D4D-9E9C4B2DAEA8,
GL00774,2025-04-04,1020,Bancos,362519.69,0,Cobro Envases Chapa S de RL de CV,AE29C599-4D69-F5B8-9F47-51B1A43022BD,TX00119
GL00775,2025-04-04,1200,Clientes,0,362519.69,Cobro Envases Chapa S de RL de CV,AE29C599-4D69-F5B8-9F47-51B1A43022BD,TX00119
GL00776,2025-04-04,1020,Bancos,399857.46,0,Cobro Autopartes Guerra SAPI de CV,CA14D539-EB4A-EA0C-314A-86103136A046,TX00120
GL00777,2025-04-04,1200,Clientes,0,399857.46,Cobro Autopartes Guerra SAPI de CV,CA14D539-EB4A-EA0C-314A-86103136A046,TX00120
GL00778,2025-04-04,1200,Clientes,150391.18,0,Venta 1594 Autopartes Chapa SAPI de CV,5E5F6A23-0559-9F20-A610-3DE24DC7622B,
GL00779,2025-04-04,4000,Ventas,0,129647.57,Venta 1594 Autopartes Chapa SAPI de CV,5E5F6A23-0559-9F20-A610-3DE24DC7622B,
GL00780,2025-04-04,2180,IVA trasladado,0,20743.61,IVA venta 1594,5E5F6A23-0559-9F20-A610-3DE24DC7622B,
GL00781,2025-04-07,2100,Proveedores,28768.58,0,Pago Metálica San Nicolás SA de CV,A32949CD-E374-ABA4-0986-E652774D9F80,TX00121
GL00782,2025-04-07,1020,Bancos,0,28768.58,Pago Metálica San Nicolás SA de CV,A32949CD-E374-ABA4-0986-E652774D9F80,TX00121
GL00783,2025-04-07,2100,Proveedores,12669.98,0,Pago Servicios Santa Catarina SAPI de CV,8CD76330-0863-060F-9F18-799B8B53ED6B,TX00122
GL00784,2025-04-07,1020,Bancos,0,12669.98,Pago Servicios Santa Catarina SAPI de CV,8CD76330-0863-060F-9F18-799B8B53ED6B,TX00122
GL00785,2025-04-07,6000,Gastos materia_prima,13567.8,0,Factura 7332 Empaques Apodaca SAPI de CV,A5BC2EBA-CA03-2526-47D9-815CA134A478,
GL00786,2025-04-07,1180,IVA acreditable,2170.85,0,IVA factura 7332,A5BC2EBA-CA03-2526-47D9-815CA134A478,
GL00787,2025-04-07,2100,Proveedores,0,15738.65,Factura 7332 Empaques Apodaca SAPI de CV,A5BC2EBA-CA03-2526-47D9-815CA134A478,
GL00788,2025-04-07,2100,Proveedores,28501.78,0,Pago Transportes Industrial S de RL de CV,DF195C4D-7145-F6BC-3172-DDA8B9B15585,TX00123
GL00789,2025-04-07,1020,Bancos,0,28501.78,Pago Transportes Industrial S de RL de CV,DF195C4D-7145-F6BC-3172-DDA8B9B15585,TX00123
GL00790,2025-04-07,6000,Gastos refacciones,9467.8,0,Factura 69368 Pinturas Escobedo S de RL de CV,8BE84F09-59C0-D4F8-B6EB-F0FA7E695728,
GL00791,2025-04-07,1180,IVA acreditable,1514.85,0,IVA factura 69368,8BE84F09-59C0-D4F8-B6EB-F0FA7E695728,
GL00792,2025-04-07,2100,Proveedores,0,10982.65,Factura 69368 Pinturas Escobedo S de RL de CV,8BE84F09-59C0-D4F8-B6EB-F0FA7E695728,
GL00793,2025-04-07,2100,Proveedores,10431.18,0,Pago Pinturas Escobedo S de RL de CV,8BA92943-63F6-FA72-0733-495702E93EE6,TX00124
GL00794,2025-04-07,1020,Bancos,0,10431.18,Pago Pinturas Escobedo S de RL de CV,8BA92943-63F6-FA72-0733-495702E93EE6,TX00124
GL00795,2025-04-07,2100,Proveedores,12470.0,0,Pago Pinturas Guadalupe S de RL de CV,196A26D8-E864-7898-CCAD-EA60D73074B7,TX00125
GL00796,2025-04-07,1020,Bancos,0,12470.0,Pago Pinturas Guadalupe S de RL de CV,196A26D8-E864-7898-CCAD-EA60D73074B7,TX00125
GL00797,2025-04-07,2100,Proveedores,17982.78,0,Pago Neumática Industrial S de RL de CV,AE6D026D-7682-D29B-B08B-901C87247910,TX00126
GL00798,2025-04-07,1020,Bancos,0,17982.78,Pago Neumática Industrial S de RL de CV,AE6D026D-7682-D29B-B08B-901C87247910,TX00126
GL00799,2025-04-07,1020,Bancos,232723.03,0,Cobro Envases Hernández SAPI de CV,0B863E96-7326-F8AD-52FC-DC224C01A766,TX00127
GL00800,2025-04-07,1200,Clientes,0,232723.03,Cobro Envases Hernández SAPI de CV,0B863E96-7326-F8AD-52FC-DC224C01A766,TX00127
GL00801,2025-04-07,1200,Clientes,408484.09,0,Venta 1602 Envases Quintanilla S de RL de CV,63C97B34-6CA3-4DD3-0C7F-2218ECD150C1,
GL00802,2025-04-07,4000,Ventas,0,352141.46,Venta 1602 Envases Quintanilla S de RL de CV,63C97B34-6CA3-4DD3-0C7F-2218ECD150C1,
GL00803,2025-04-07,2180,IVA trasladado,0,56342.63,IVA venta 1602,63C97B34-6CA3-4DD3-0C7F-2218ECD150C1,
GL00804,2025-04-07,6000,Gastos servicios,150000,0,Factura 25785 Industrias del Norte S de RL de CV,28102817-0D97-9313-55E6-545D38271C18,
GL00805,2025-04-07,1180,IVA acreditable,24000.0,0,IVA factura 25785,28102817-0D97-9313-55E6-545D38271C18,
GL00806,2025-04-07,2100,Proveedores,0,174000.0,Factura 25785 Industrias del Norte S de RL de CV,28102817-0D97-9313-55E6-545D38271C18,
GL00807,2025-04-07,2100,Proveedores,74240.0,0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,E795BD2A-A84B-39AE-8C11-7FCFA34DFAA9,TX00128
GL00808,2025-04-07,1020,Bancos,0,74240.0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,E795BD2A-A84B-39AE-8C11-7FCFA34DFAA9,TX00128
GL00809,2025-04-08,6000,Gastos logistica,10760.5,0,Factura 20327 Soldadura Guadalupe S de RL de CV,E3A8B231-42DC-8EE0-70CF-1EF08B658718,
GL00810,2025-04-08,1180,IVA acreditable,1721.68,0,IVA factura 20327,E3A8B231-42DC-8EE0-70CF-1EF08B658718,
GL00811,2025-04-08,2100,Proveedores,0,12482.18,Factura 20327 Soldadura Guadalupe S de RL de CV,E3A8B231-42DC-8EE0-70CF-1EF08B658718,
GL00812,2025-04-08,1020,Bancos,451281.06,0,Cobro Autopartes Quintanilla S de RL de CV,8D4FCA31-2D92-946B-D931-201A1905D63A,TX00129
GL00813,2025-04-08,1200,Clientes,0,451281.06,Cobro Autopartes Quintanilla S de RL de CV,8D4FCA31-2D92-946B-D931-201A1905D63A,TX00129
GL00814,2025-04-08,1020,Bancos,142604.77,0,Cobro Envases Quintanilla S de RL de CV,EFDF20BE-15E0-E401-6169-C33FE472083B,TX00130
GL00815,2025-04-08,1200,Clientes,0,142604.77,Cobro Envases Quintanilla S de RL de CV,EFDF20BE-15E0-E401-6169-C33FE472083B,TX00130
GL00816,2025-04-09,6000,Gastos renta_util,28760.5,0,Factura 65831 Metálica del Norte S de RL de CV,70488E85-C33C-48D8-9340-7FC01919E15B,
GL00817,2025-04-09,1180,IVA acreditable,4601.68,0,IVA factura 65831,70488E85-C33C-48D8-9340-7FC01919E15B,
GL00818,2025-04-09,2100,Proveedores,0,33362.18,Factura 65831 Metálica del Norte S de RL de CV,70488E85-C33C-48D8-9340-7FC01919E15B,
GL00819,2025-04-09,2100,Proveedores,20578.98,0,Pago Pinturas Nuevo León SAPI de CV,69CAB6B1-A2BC-00E3-A37B-F7A47CF7F10D,TX00131
GL00820,2025-04-09,1020,Bancos,0,20578.98,Pago Pinturas Nuevo León SAPI de CV,69CAB6B1-A2BC-00E3-A37B-F7A47CF7F10D,TX00131
GL00821,2025-04-09,6000,Gastos refacciones,19422.4,0,Factura 68532 Neumática Industrial S de RL de CV,4A3EBB6D-FBEF-EBCA-EF5E-BC3EB645DD72,
GL00822,2025-04-09,1180,IVA acreditable,3107.58,0,IVA factura 68532,4A3EBB6D-FBEF-EBCA-EF5E-BC3EB645DD72,
GL00823,2025-04-09,2100,Proveedores,0,22529.98,Factura 68532 Neumática Industrial S de RL de CV,4A3EBB6D-FBEF-EBCA-EF5E-BC3EB645DD72,
GL00824,2025-04-09,1200,Clientes,335538.38,0,Venta 1608 Envases Quintanilla S de RL de CV,CFC18B2B-11FD-C8B4-9D71-D5EC9E8B5B4E,
GL00825,2025-04-09,4000,Ventas,0,289257.22,Venta 1608 Envases Quintanilla S de RL de CV,CFC18B2B-11FD-C8B4-9D71-D5EC9E8B5B4E,
GL00826,2025-04-09,2180,IVA trasladado,0,46281.16,IVA venta 1608,CFC18B2B-11FD-C8B4-9D71-D5EC9E8B5B4E,
GL00827,2025-04-10,6000,Gastos renta_util,45159.9,0,Factura 45482 Metálica del Norte S de RL de CV,95B323DE-CFEE-6958-C9CD-FFC3CE3E94F8,
GL00828,2025-04-10,1180,IVA acreditable,7225.58,0,IVA factura 45482,95B323DE-CFEE-6958-C9CD-FFC3CE3E94F8,
GL00829,2025-04-10,2100,Proveedores,0,52385.48,Factura 45482 Metálica del Norte S de RL de CV,95B323DE-CFEE-6958-C9CD-FFC3CE3E94F8,
GL00830,2025-04-10,2100,Proveedores,16007.88,0,Pago Pinturas Guadalupe S de RL de CV,C44ACBE2-35E9-E530-DCA3-A692BF5F940F,TX00132
GL00831,2025-04-10,1020,Bancos,0,16007.88,Pago Pinturas Guadalupe S de RL de CV,C44ACBE2-35E9-E530-DCA3-A692BF5F940F,TX00132
GL00832,2025-04-10,6000,Gastos servicios,45420.5,0,Factura 52806 Empaques del Norte SAPI de CV,81EBFA28-7034-B860-59A4-29B8CDDE76C0,
GL00833,2025-04-10,1180,IVA acreditable,7267.28,0,IVA factura 52806,81EBFA28-7034-B860-59A4-29B8CDDE76C0,
GL00834,2025-04-10,2100,Proveedores,0,52687.78,Factura 52806 Empaques del Norte SAPI de CV,81EBFA28-7034-B860-59A4-29B8CDDE76C0,
GL00835,2025-04-10,2100,Proveedores,174000.0,0,Pago Industrias del Norte S de RL de CV,28102817-0D97-9313-55E6-545D38271C18,TX00133
GL00836,2025-04-10,1020,Bancos,0,174000.0,Pago Industrias del Norte S de RL de CV,28102817-0D97-9313-55E6-545D38271C18,TX00133
GL00837,2025-04-11,6000,Gastos logistica,11492.4,0,Factura 84620 Electrónica del Norte S de RL de CV,F9C64C08-3E5D-3272-E67E-86E51E33E788,
GL00838,2025-04-11,1180,IVA acreditable,1838.78,0,IVA factura 84620,F9C64C08-3E5D-3272-E67E-86E51E33E788,
GL00839,2025-04-11,2100,Proveedores,0,13331.18,Factura 84620 Electrónica del Norte S de RL de CV,F9C64C08-3E5D-3272-E67E-86E51E33E788,
GL00840,2025-04-11,2100,Proveedores,45620.25,0,Pago Transportes Industrial S de RL de CV,7FD747C0-BE38-3B75-E969-47A1F45D663E,TX00134
GL00841,2025-04-11,1020,Bancos,0,45620.25,Pago Transportes Industrial S de RL de CV,7FD747C0-BE38-3B75-E969-47A1F45D663E,TX00134
GL00842,2025-04-11,2100,Proveedores,8758.58,0,Pago Pinturas Nuevo León SAPI de CV,F6231792-DA92-4590-D40D-ED0FB0A2BDB2,TX00135
GL00843,2025-04-11,1020,Bancos,0,8758.58,Pago Pinturas Nuevo León SAPI de CV,F6231792-DA92-4590-D40D-ED0FB0A2BDB2,TX00135
GL00844,2025-04-11,1200,Clientes,304609.1,0,Venta 1534 Envases Elizondo SA de CV,B564F934-FC99-3E8E-2751-1B5230E9B658,
GL00845,2025-04-11,4000,Ventas,0,262594.05,Venta 1534 Envases Elizondo SA de CV,B564F934-FC99-3E8E-2751-1B5230E9B658,
GL00846,2025-04-11,2180,IVA trasladado,0,42015.05,IVA venta 1534,B564F934-FC99-3E8E-2751-1B5230E9B658,
GL00847,2025-04-11,1020,Bancos,313649.26,0,Cobro Envases Hernández SAPI de CV,6E2FBF29-18FD-BB81-4D21-2A8EE195FE0F,TX00136
GL00848,2025-04-11,1200,Clientes,0,313649.26,Cobro Envases Hernández SAPI de CV,6E2FBF29-18FD-BB81-4D21-2A8EE195FE0F,TX00136
GL00849,2025-04-11,6000,Gastos servicios,64000,0,Factura 2585 Gestoría y Enlace Santa Catarina S de RL de CV,2982DF3B-D4B4-ED65-6847-9968666231EF,
GL00850,2025-04-11,1180,IVA acreditable,10240.0,0,IVA factura 2585,2982DF3B-D4B4-ED65-6847-9968666231EF,
GL00851,2025-04-11,2100,Proveedores,0,74240.0,Factura 2585 Gestoría y Enlace Santa Catarina S de RL de CV,2982DF3B-D4B4-ED65-6847-9968666231EF,
GL00852,2025-04-14,6000,Gastos servicios,44467.8,0,Factura 60004 Metálica San Nicolás SA de CV,8AAFD712-C7C2-671F-C431-7101F69A86C4,
GL00853,2025-04-14,1180,IVA acreditable,7114.85,0,IVA factura 60004,8AAFD712-C7C2-671F-C431-7101F69A86C4,
GL00854,2025-04-14,2100,Proveedores,0,51582.65,Factura 60004 Metálica San Nicolás SA de CV,8AAFD712-C7C2-671F-C431-7101F69A86C4,
GL00855,2025-04-14,2100,Proveedores,10938.68,0,Pago Suministros Guadalupe SA de CV,EDD9170A-DED0-5C09-CF0C-220AA650C3AE,TX00137
GL00856,2025-04-14,1020,Bancos,0,10938.68,Pago Suministros Guadalupe SA de CV,EDD9170A-DED0-5C09-CF0C-220AA650C3AE,TX00137
GL00857,2025-04-14,2100,Proveedores,20070.78,0,Pago Refacciones Santa Catarina S de RL de CV,5223235F-1011-E03C-3BC8-F72528D01B73,TX00138
GL00858,2025-04-14,1020,Bancos,0,20070.78,Pago Refacciones Santa Catarina S de RL de CV,5223235F-1011-E03C-3BC8-F72528D01B73,TX00138
GL00859,2025-04-14,2100,Proveedores,55723.85,0,Pago Maquinados del Norte SAPI de CV,8087CFCD-290A-1413-6AE0-7F6F1C648101,TX00139
GL00860,2025-04-14,1020,Bancos,0,55723.85,Pago Maquinados del Norte SAPI de CV,8087CFCD-290A-1413-6AE0-7F6F1C648101,TX00139
GL00861,2025-04-14,2100,Proveedores,66169.18,0,Pago Empaques del Norte SAPI de CV,9588A3C9-FDED-72D9-42E3-D19CBEB8786D,TX00140
GL00862,2025-04-14,1020,Bancos,0,66169.18,Pago Empaques del Norte SAPI de CV,9588A3C9-FDED-72D9-42E3-D19CBEB8786D,TX00140
GL00863,2025-04-14,1200,Clientes,129019.81,0,Venta 1526 Autopartes Quintanilla S de RL de CV,A853DA43-FB1E-F2E3-1092-F06D3809753F,
GL00864,2025-04-14,4000,Ventas,0,111223.97,Venta 1526 Autopartes Quintanilla S de RL de CV,A853DA43-FB1E-F2E3-1092-F06D3809753F,
GL00865,2025-04-14,2180,IVA trasladado,0,17795.84,IVA venta 1526,A853DA43-FB1E-F2E3-1092-F06D3809753F,
GL00866,2025-04-14,1200,Clientes,64869.75,0,Venta 1585 Grupo Chapa S de RL de CV,BC9D64ED-0E02-8B42-C8A3-EBD1BC73153E,
GL00867,2025-04-14,4000,Ventas,0,55922.2,Venta 1585 Grupo Chapa S de RL de CV,BC9D64ED-0E02-8B42-C8A3-EBD1BC73153E,
GL00868,2025-04-14,2180,IVA trasladado,0,8947.55,IVA venta 1585,BC9D64ED-0E02-8B42-C8A3-EBD1BC73153E,
GL00869,2025-04-14,1020,Bancos,128497.68,0,Cobro Envases Quintanilla S de RL de CV,AF96D07D-64C0-D64C-6D40-6401A324EF1F,TX00141
GL00870,2025-04-14,1200,Clientes,0,128497.68,Cobro Envases Quintanilla S de RL de CV,AF96D07D-64C0-D64C-6D40-6401A324EF1F,TX00141
GL00871,2025-04-14,1200,Clientes,122749.68,0,Venta 1615 Grupo Quintanilla S de RL de CV,48131455-4F86-4209-7E68-F50737293959,
GL00872,2025-04-14,4000,Ventas,0,105818.69,Venta 1615 Grupo Quintanilla S de RL de CV,48131455-4F86-4209-7E68-F50737293959,
GL00873,2025-04-14,2180,IVA trasladado,0,16930.99,IVA venta 1615,48131455-4F86-4209-7E68-F50737293959,
GL00874,2025-04-14,6000,Gastos servicios,250000,0,Factura 27700 Industrias del Norte S de RL de CV,B8850C82-6074-EF4A-D2D4-91AB358FB814,
GL00875,2025-04-14,1180,IVA acreditable,40000.0,0,IVA factura 27700,B8850C82-6074-EF4A-D2D4-91AB358FB814,
GL00876,2025-04-14,2100,Proveedores,0,290000.0,Factura 27700 Industrias del Norte S de RL de CV,B8850C82-6074-EF4A-D2D4-91AB358FB814,
GL00877,2025-04-14,2100,Proveedores,74240.0,0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,2982DF3B-D4B4-ED65-6847-9968666231EF,TX00142
GL00878,2025-04-14,1020,Bancos,0,74240.0,Pago Gestoría y Enlace Santa Catarina S de RL de CV,2982DF3B-D4B4-ED65-6847-9968666231EF,TX00142
GL00879,2025-04-15,6000,Gastos consumibles,166690,0,Factura 39289 Ferretera Santa Catarina SAPI de CV,06A1FD3A-0F48-452D-6238-C7493B76B261,
GL00880,2025-04-15,1180,IVA acreditable,26670.4,0,IVA factura 39289,06A1FD3A-0F48-452D-6238-C7493B76B261,
GL00881,2025-04-15,2100,Proveedores,0,193360.4,Factura 39289 Ferretera Santa Catarina SAPI de CV,06A1FD3A-0F48-452D-6238-C7493B76B261,
GL00882,2025-04-15,6000,Gastos materia_prima,22300.5,0,Factura 39782 Grupo Nuevo León SAPI de CV,72BDA7B6-4C95-3648-1C28-28AAA3C35386,
GL00883,2025-04-15,1180,IVA acreditable,3568.08,0,IVA factura 39782,72BDA7B6-4C95-3648-1C28-28AAA3C35386,
GL00884,2025-04-15,2100,Proveedores,0,25868.58,Factura 39782 Grupo Nuevo León SAPI de CV,72BDA7B6-4C95-3648-1C28-28AAA3C35386,
GL00885,2025-04-15,6000,Gastos refacciones,40167.8,0,Factura 35108 Transportes Industrial S de RL de CV,883BE9C3-C09D-B405-5762-61709F860BBF,
GL00886,2025-04-15,1180,IVA acreditable,6426.85,0,IVA factura 35108,883BE9C3-C09D-B405-5762-61709F860BBF,
GL00887,2025-04-15,2100,Proveedores,0,46594.65,Factura 35108 Transportes Industrial S de RL de CV,883BE9C3-C09D-B405-5762-61709F860BBF,
GL00888,2025-04-15,2100,Proveedores,34683.88,0,Pago Suministros Guadalupe SA de CV,66F9F6FC-EBCA-FCD2-04D9-A2C761F4A9A1,TX00143
GL00889,2025-04-15,1020,Bancos,0,34683.88,Pago Suministros Guadalupe SA de CV,66F9F6FC-EBCA-FCD2-04D9-A2C761F4A9A1,TX00143
GL00890,2025-04-15,1020,Bancos,375608.03,0,Cobro Envases Guerra S de RL de CV,15BEBB48-37B6-DFC2-458C-3B0982EADFE2,TX00144
GL00891,2025-04-15,1200,Clientes,0,375608.03,Cobro Envases Guerra S de RL de CV,15BEBB48-37B6-DFC2-458C-3B0982EADFE2,TX00144
GL00892,2025-04-16,2100,Proveedores,47351.78,0,Pago Soldadura Regiomontana S de RL de CV,9A58E1C2-8D7C-AD40-F6BE-CB57F7543DF7,TX00145
GL00893,2025-04-16,1020,Bancos,0,47351.78,Pago Soldadura Regiomontana S de RL de CV,9A58E1C2-8D7C-AD40-F6BE-CB57F7543DF7,TX00145
GL00894,2025-04-16,2100,Proveedores,11034.38,0,Pago Hidráulica Nuevo León SAPI de CV,4BE588CB-6193-0019-37F9-242BF84FEB85,TX00146
GL00895,2025-04-16,1020,Bancos,0,11034.38,Pago Hidráulica Nuevo León SAPI de CV,4BE588CB-6193-0019-37F9-242BF84FEB85,TX00146
GL00896,2025-04-16,2100,Proveedores,195335.18,0,Pago Ferretera Santa Catarina SAPI de CV,DDAA1F92-C017-665D-909A-2CE1AE3C6FC1,TX00147
GL00897,2025-04-16,1020,Bancos,0,195335.18,Pago Ferretera Santa Catarina SAPI de CV,DDAA1F92-C017-665D-909A-2CE1AE3C6FC1,TX00147
GL00898,2025-04-17,2100,Proveedores,9338.58,0,Pago Suministros Guadalupe SA de CV,A74D52C3-9E5C-2563-3D9B-D5C5DA5C0757,TX00148
GL00899,2025-04-17,1020,Bancos,0,9338.58,Pago Suministros Guadalupe SA de CV,A74D52C3-9E5C-2563-3D9B-D5C5DA5C0757,TX00148
GL00900,2025-04-17,6000,Gastos materia_prima,26390,0,Factura 69167 Pinturas Nuevo León SAPI de CV,4DD0AB74-D257-0290-F616-EC6F704DD17E,
GL00901,2025-04-17,1180,IVA acreditable,4222.4,0,IVA factura 69167,4DD0AB74-D257-0290-F616-EC6F704DD17E,
GL00902,2025-04-17,2100,Proveedores,0,30612.4,Factura 69167 Pinturas Nuevo León SAPI de CV,4DD0AB74-D257-0290-F616-EC6F704DD17E,
GL00903,2025-04-17,6000,Gastos servicios,48000,0,Factura 70811 Gestoría y Enlace Santa Catarina S de RL de CV,690080D1-C7F3-13DC-BF7B-F4E127BC639B,
GL00904,2025-04-17,1180,IVA acreditable,7680.0,0,IVA factura 70811,690080D1-C7F3-13DC-BF7B-F4E127BC639B,
GL00905,2025-04-17,2100,Proveedores,0,55680.0,Factura 70811 Gestoría y Enlace Santa Catarina S de RL de CV,690080D1-C7F3-13DC-BF7B-F4E127BC639B,
GL00906,2025-04-18,2100,Proveedores,9115.05,0,Pago Electrónica del Norte S de RL de CV,D346ACF6-5EA6-9EFA-0C04-78144437BA94,TX00149
GL00907,2025-04-18,1020,Bancos,0,9115.05,Pago Electrónica del Norte S de RL de CV,D346ACF6-5EA6-9EFA-0C04-78144437BA94,TX00149
GL00908,2025-04-18,2100,Proveedores,18197.85,0,Pago Pinturas Escobedo S de RL de CV,F4828865-1412-0185-D880-E0C0F49006CF,TX00150
GL00909,2025-04-18,1020,Bancos,0,18197.85,Pago Pinturas Escobedo S de RL de CV,F4828865-1412-0185-D880-E0C0F49006CF,TX00150
GL00910,2025-04-18,2100,Proveedores,87647.05,0,Pago Metálica del Norte SA de CV,F0DB62D4-DC5B-AD91-9867-C0BC4C101C6F,TX00151
GL00911,2025-04-18,1020,Bancos,0,87647.05,Pago Metálica del Norte SA de CV,F0DB62D4-DC5B-AD91-9867-C0BC4C101C6F,TX00151
GL00912,2025-04-21,6000,Gastos renta_util,29269.9,0,Factura 22066 Distribuidora del Norte S de RL de CV,D7127F9A-726D-1214-50A5-AA39FA82E27F,
GL00913,2025-04-21,1180,IVA acreditable,4683.18,0,IVA factura 22066,D7127F9A-726D-1214-50A5-AA39FA82E27F,
GL00914,2025-04-21,2100,Proveedores,0,33953.08,Factura 22066 Distribuidora del Norte S de RL de CV,D7127F9A-726D-1214-50A5-AA39FA82E27F,
GL00915,2025-04-21,2100,Proveedores,99785.98,0,Pago Soldadura Regiomontana S de RL de CV,27693E9F-435F-A8CB-FBF4-F9FC088EDC17,TX00152
GL00916,2025-04-21,1020,Bancos,0,99785.98,Pago Soldadura Regiomontana S de RL de CV,27693E9F-435F-A8CB-FBF4-F9FC088EDC17,TX00152
GL00917,2025-04-21,2100,Proveedores,89180.68,0,Pago Soldadura Regiomontana S de RL de CV,DBA3C906-17FE-7429-A781-F2407CD56811,TX00153
